generation,best_score,fitness_mean,fitness_std
0,66.27968822339258,3.90024363489387,21.8608329709176
1,66.34400818918014,28.271952900112527,31.50500451970523
2,66.5619206910768,45.77239343225303,26.377587719060585
3,85.82835394814498,56.485868801423436,20.644828904197603
4,86.39061166337204,59.847535632751445,16.599905583710875
5,86.39061166337204,55.56049875336365,22.791872427834065
6,86.39061166337204,50.07909968653923,29.94565163762677
7,86.39061166337204,59.464397276205375,15.70638357553328
8,86.39061166337204,47.449254376913586,31.092573897162143
9,86.39061166337204,60.57356960455927,16.654833900464382
10,91.71425332628682,59.8813953114732,17.425802462200398
11,91.71425332628682,61.44564481492095,16.11701401105501
12,91.71425332628682,50.220891842043386,30.34895294564033
13,91.71425332628682,56.01834937713397,22.245858457732016
14,91.71425332628682,53.36003630641702,28.85138244891395
