generation,best_score,fitness_mean,fitness_std
0,2.470258626371682e+40,4.38334774276865e+38,2.7568646858937876e+39
1,3.6306965204350026e+40,2.2995997616056812e+39,7.552270561082457e+39
2,3.6306965204350026e+40,4.21918225275806e+39,9.385379934179532e+39
3,4.327327856836676e+40,7.12176292665618e+39,1.2001595879908966e+40
4,6.781366089047304e+40,1.2083096558590686e+40,1.6447786910589175e+40
5,6.781366089047304e+40,1.6489618727950213e+40,1.7108278843983933e+40
6,6.781366089047304e+40,1.8886473547155e+40,1.8185009380592775e+40
7,6.781366089047304e+40,1.9724706221656546e+40,2.0221415637113922e+40
8,6.781366089047304e+40,2.367031479103751e+40,2.0834444042530312e+40
9,6.781366089047304e+40,2.581054864902561e+40,2.0835525073344383e+40
10,6.781366089047304e+40,2.5432143345817033e+40,2.346806760445725e+40
11,7.3994003048200115e+40,2.7981679141063017e+40,2.3273907944377484e+40
12,7.3994003048200115e+40,3.176891540073967e+40,2.2112625689051003e+40
13,7.3994003048200115e+40,3.5831853634975668e+40,2.019440922885658e+40
14,7.3994003048200115e+40,3.0062272949154857e+40,2.6568841947708643e+40
15,7.3994003048200115e+40,3.219849852163125e+40,2.5488963157141925e+40
16,8.627309746272011e+40,3.663457442096542e+40,2.441924834764933e+40
17,8.627309746272011e+40,3.9077237959737613e+40,2.35459806088382e+40
18,8.627309746272011e+40,4.239061641835503e+40,2.137961941760548e+40
19,8.627309746272011e+40,3.4586171916629624e+40,2.9882161617770855e+40
