generation,best_score,fitness_mean,fitness_std
0,3.1135713954977896e+16,311584046478460.3,3097942440639811.0
1,6.491798769763022e+32,1.2983597646712177e+31,9.088518276137e+31
2,6.491798769763022e+32,1.9475396416528683e+31,1.1074179118358196e+32
3,6.491798769763022e+32,3.04373708811864e+31,1.3389645495381751e+32
4,6.491798769763022e+32,3.6929995774989572e+31,1.4732689775586705e+32
5,6.491798769763022e+32,4.342179478454111e+31,1.5936728727912553e+32
6,6.491798769763022e+32,4.991359355430414e+31,1.7031254452395316e+32
7,6.491798769763022e+32,5.640539232406717e+31,1.8036215369973136e+32
8,1.4751898127736823e+37,4.426133492244288e+35,2.516475394263605e+36
9,1.4751898127736823e+37,5.901323305018825e+35,2.8907583439390955e+36
10,1.4751898127736823e+37,7.376513117792508e+35,3.2150887229590856e+36
11,1.4751898127736823e+37,8.85170293056619e+35,3.503367450078516e+36
12,1.4751898127736823e+37,1.0326892743339872e+36,3.76388732354814e+36
13,1.4751898127736823e+37,1.1802082556114652e+36,4.0020730101771797e+36
14,1.4751898127736823e+37,1.3277272368888335e+36,4.2217064409474135e+36
15,1.4751898127736823e+37,1.4752462181662018e+36,4.425550640158907e+36
16,1.4751898127736823e+37,1.6227651994435696e+36,4.6156979931545254e+36
17,1.4751898127736823e+37,1.7702841807209382e+36,4.7937786515165973e+36
18,1.4751898127736823e+37,1.9178031619983065e+36,4.961092203919177e+36
19,1.4751898127736823e+37,2.0653221432757714e+36,5.1186945847710405e+36
