generation,best_score,fitness_mean,fitness_std
0,2785592882.731935,27855938.00635691,277162991.39866203
1,4836802187.289081,216309788.3821257,841367915.2074974
2,8.260763312373894e+28,2.478228993712168e+27,1.4091806575592494e+28
3,8.260763312373894e+28,3.3043053249495575e+27,1.6187724000975554e+28
4,8.260763312373894e+28,4.130381656188391e+27,1.8003916237572734e+28
5,8.260763312373894e+28,4.956458044615568e+27,1.9618225879786905e+28
6,8.260763312373894e+28,5.782634986426115e+27,2.1077063532364403e+28
7,8.260763312373894e+28,6.608804970023376e+27,2.2410831818149084e+28
8,8.685381987308958e+28,8.345957826924774e+27,2.504273138018112e+28
9,8.685381987308958e+28,9.214496040554301e+27,2.621683295161327e+28
10,8.685381987308958e+28,1.0083034239285196e+28,2.73129556820396e+28
11,8.685381987308958e+28,1.0951572474544938e+28,2.8340149049712454e+28
12,8.685381987308958e+28,1.1820110673276425e+28,2.930566211096579e+28
13,8.685381987308958e+28,1.2688648872010812e+28,3.021540829045486e+28
14,8.685381987308958e+28,1.355718707074237e+28,3.107428595077346e+28
15,8.685381987308958e+28,1.4425725269475893e+28,3.1886405870474274e+28
16,8.685381987308958e+28,1.6009137216393994e+28,3.309217826501801e+28
17,8.685381987308958e+28,1.6877715727660261e+28,3.3792947621971837e+28
18,8.685381987308958e+28,1.7746253954041e+28,3.445761059663304e+28
19,8.685381987308958e+28,1.8614792152771896e+28,3.5088200734792405e+28
