trial_id,mean_accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.type.deap_crossover_method,config.type.deap_mutation_operator,config.type.doomsday_population_ratio,config.type.doomsday_replace_with_random_prob,config.type.enemy_number,config.type.mating_num,config.type.patience,config.type.population_size,config.type.survivor_pool,config.type.survivor_selection_method,config.type.tournament_method,config.type.type,config.type.deap_mutation_kwargs.indpb,config.type.deap_mutation_kwargs.mu,config.type.deap_mutation_kwargs.sigma,config.type.tournament_kwargs.k,config.type.tournament_kwargs.tournsize,config.type.deap_crossover_kwargs
aae636c0,2.7340049457521785,504.6366641521454,True,,,1,a090c9b2a944489284b002c37b779cf0,2021-10-17_17-06-46,1634483206,504.6366641521454,51200,EPNLHOOW0187,192.168.100.70,504.6366641521454,0,1,"1_deap_crossover_method=<function cxMultiParentUniform at 0x12cb7a550>,indpb=0.6,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12cb719d0>,doomsday_population_ratio=0.36675,doomsday_replace_with_random_prob=0.054584,enemy_number=(5, 8),mating_num=5,patience=2,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x12cb0f160>,k=3,tournsize=8,tournament_method=<function selTournament at 0x12cb0f0d0>,type=tournament_multi_parents",<function cxMultiParentUniform at 0x12cb7a550>,<function mutGaussian at 0x12cb719d0>,0.3667462244540911,0.05458445689448299,"(5, 8)",5,2,30,all,<function selProportional at 0x12cb0f160>,<function selTournament at 0x12cb0f0d0>,tournament_multi_parents,0.6,0,1,3,8,
ab07466c,-3.9314164201375292,654.5993468761444,True,,,1,acee672e0569461cb01fd7a1d4a2ae5a,2021-10-17_17-09-16,1634483356,654.5993468761444,51197,EPNLHOOW0187,192.168.100.70,654.5993468761444,0,1,"2_deap_crossover_kwargs=0.61977,deap_crossover_method=<function cx4ParentsCustomUniform at 0x12cb7a4c0>,indpb=0.2,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12cb719d0>,doomsday_population_ratio=0.4103,doomsday_replace_with_random_prob=0.34094,enemy_number=(1, 2),mating_num=3,patience=2,population_size=70,survivor_pool=offspring,survivor_selection_method=<function selBest at 0x12cb0f040>,k=4,tournsize=8,tournament_method=<function selTournament at 0x12cb0f0d0>,type=tournament_4_parents",<function cx4ParentsCustomUniform at 0x12cb7a4c0>,<function mutGaussian at 0x12cb719d0>,0.41029742732063534,0.34093909709566916,"(1, 2)",3,2,70,offspring,<function selBest at 0x12cb0f040>,<function selTournament at 0x12cb0f0d0>,tournament_4_parents,0.2,0,1,4,8,0.6197685145614261
ab1b7a56,4.640036793734436,519.596647977829,True,,,1,7b102d28fc4a48ee822c203e99219165,2021-10-17_17-07-02,1634483222,519.596647977829,51201,EPNLHOOW0187,192.168.100.70,519.596647977829,0,1,"3_deap_crossover_kwargs=0.19645,deap_crossover_method=<function cx4ParentsCustomUniform at 0x12cb7a4c0>,indpb=0.2,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12cb719d0>,doomsday_population_ratio=0.11306,doomsday_replace_with_random_prob=0.041985,enemy_number=(5, 8),mating_num=3,patience=2,population_size=70,survivor_pool=all,survivor_selection_method=<function selBest at 0x12cb0f040>,k=4,tournsize=8,tournament_method=<function selTournament at 0x12cb0f0d0>,type=tournament_4_parents",<function cx4ParentsCustomUniform at 0x12cb7a4c0>,<function mutGaussian at 0x12cb719d0>,0.11306103870513817,0.04198540319274091,"(5, 8)",3,2,70,all,<function selBest at 0x12cb0f040>,<function selTournament at 0x12cb0f0d0>,tournament_4_parents,0.2,0,1,4,8,0.19644661117025908
ab304d28,18.37454288388789,488.3713722229004,True,,,1,39a7890980d34932826e03744301bc99,2021-10-17_17-06-31,1634483191,488.3713722229004,51199,EPNLHOOW0187,192.168.100.70,488.3713722229004,0,1,"4_deap_crossover_kwargs=0.5795,deap_crossover_method=<function cx4ParentsCustomUniform at 0x12cb7a4c0>,indpb=0.2,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12cb719d0>,doomsday_population_ratio=0.14766,doomsday_replace_with_random_prob=0.76254,enemy_number=(2, 4, 8),mating_num=9,patience=2,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x12cb0f160>,k=4,tournsize=8,tournament_method=<function selTournament at 0x12cb0f0d0>,type=tournament_4_parents",<function cx4ParentsCustomUniform at 0x12cb7a4c0>,<function mutGaussian at 0x12cb719d0>,0.1476557577612876,0.7625433707471786,"(2, 4, 8)",9,2,30,all,<function selProportional at 0x12cb0f160>,<function selTournament at 0x12cb0f0d0>,tournament_4_parents,0.2,0,1,4,8,0.5794963201751763
ab4491f2,-1.575649965662334,576.7534799575806,True,,,1,60343b67a59c47c8a8f7456c84063862,2021-10-17_17-07-59,1634483279,576.7534799575806,51202,EPNLHOOW0187,192.168.100.70,576.7534799575806,0,1,"5_deap_crossover_kwargs=0.90536,deap_crossover_method=<function cx4ParentsCustomUniform at 0x12cb7a4c0>,indpb=0.2,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12cb719d0>,doomsday_population_ratio=0.80906,doomsday_replace_with_random_prob=0.89612,enemy_number=(5, 8),mating_num=6,patience=1,population_size=30,survivor_pool=offspring,survivor_selection_method=<function selProportional at 0x12cb0f160>,k=4,tournsize=8,tournament_method=<function selTournament at 0x12cb0f0d0>,type=tournament_4_parents",<function cx4ParentsCustomUniform at 0x12cb7a4c0>,<function mutGaussian at 0x12cb719d0>,0.8090624295938466,0.8961205466490696,"(5, 8)",6,1,30,offspring,<function selProportional at 0x12cb0f160>,<function selTournament at 0x12cb0f0d0>,tournament_4_parents,0.2,0,1,4,8,0.9053581804803568
ab59482c,-0.8884819786927138,606.6938378810883,True,,,1,3d5bea52d24a43709b86efd485a6caef,2021-10-17_17-08-29,1634483309,606.6938378810883,51198,EPNLHOOW0187,192.168.100.70,606.6938378810883,0,1,"6_deap_crossover_kwargs=0.25436,deap_crossover_method=<function cx4ParentsCustomUniform at 0x12cb7a4c0>,indpb=0.8,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12cb719d0>,doomsday_population_ratio=0.3147,doomsday_replace_with_random_prob=0.78614,enemy_number=(1, 2),mating_num=10,patience=1,population_size=30,survivor_pool=all,survivor_selection_method=<function selBest at 0x12cb0f040>,k=4,tournsize=5,tournament_method=<function selTournament at 0x12cb0f0d0>,type=tournament_4_parents",<function cx4ParentsCustomUniform at 0x12cb7a4c0>,<function mutGaussian at 0x12cb719d0>,0.3147008357407788,0.7861410497099375,"(1, 2)",10,1,30,all,<function selBest at 0x12cb0f040>,<function selTournament at 0x12cb0f0d0>,tournament_4_parents,0.8,0,1,4,5,0.2543568993314804
ab6e6e82,19.80516834112508,514.0067131519318,True,,,1,65c80bbe05a943059a1cbae1a9ab51e8,2021-10-17_17-06-57,1634483217,514.0067131519318,51195,EPNLHOOW0187,192.168.100.70,514.0067131519318,0,1,"7_deap_crossover_method=<function cxMultiParentUniform at 0x12cb7a550>,indpb=0.8,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12cb719d0>,doomsday_population_ratio=0.12526,doomsday_replace_with_random_prob=0.126,enemy_number=(2, 4, 8),mating_num=10,patience=2,population_size=30,survivor_pool=offspring,survivor_selection_method=<function selProportional at 0x12cb0f160>,k=3,tournsize=8,tournament_method=<function selTournament at 0x12cb0f0d0>,type=tournament_multi_parents",<function cxMultiParentUniform at 0x12cb7a550>,<function mutGaussian at 0x12cb719d0>,0.12526124818752316,0.12599929946987387,"(2, 4, 8)",10,2,30,offspring,<function selProportional at 0x12cb0f160>,<function selTournament at 0x12cb0f0d0>,tournament_multi_parents,0.8,0,1,3,8,
ab83dd6c,-3.286280813998932,564.076092004776,True,,,1,fc22a9526f17489f848133fdbce1fa94,2021-10-17_17-07-47,1634483267,564.076092004776,51196,EPNLHOOW0187,192.168.100.70,564.076092004776,0,1,"8_deap_crossover_kwargs=0.30689,deap_crossover_method=<function cx4ParentsCustomUniform at 0x12cb7a4c0>,indpb=0.6,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12cb719d0>,doomsday_population_ratio=0.69224,doomsday_replace_with_random_prob=0.31391,enemy_number=(2, 4, 8),mating_num=6,patience=1,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x12cb0f160>,k=4,tournsize=8,tournament_method=<function selTournament at 0x12cb0f0d0>,type=tournament_4_parents",<function cx4ParentsCustomUniform at 0x12cb7a4c0>,<function mutGaussian at 0x12cb719d0>,0.6922443370935033,0.31391176991446756,"(2, 4, 8)",6,1,30,all,<function selProportional at 0x12cb0f160>,<function selTournament at 0x12cb0f0d0>,tournament_4_parents,0.6,0,1,4,8,0.3068923218082601
