generation,best_score,fitness_mean,fitness_std
0,21.956574883080755,-2.8751281025101747,6.30391703656408
1,39.168117522716486,6.431050973416681,11.355805179337791
2,30.91240366476762,9.532637095801055,11.030945069580028
3,75.28297229859378,13.541198349292353,12.04899003885097
4,66.05457939139342,12.203172464485537,12.24350015973215
5,48.84670840550221,1.6174435011773753,14.861050708168271
6,75.28297229859378,3.142822760861643,17.856809315239847
7,75.28297229859378,2.5711106927461143,18.65573280405529
8,66.05457939139342,2.2036954916764575,16.129708505685596
9,48.84670840550223,0.4821225734955195,12.617959361246305
10,48.84670840550223,-0.012891604848277944,12.868438601249933
11,49.16371809304853,1.4907659210922797,14.776526330843932
12,57.752975927839515,3.575101251353375,16.441349459062657
13,57.2731522524128,1.564104786979961,15.281064206392458
14,57.11667761151172,3.00724201447597,15.846597880435459
15,57.75297592783951,1.659449883513562,15.366637699780306
16,39.95657488308076,2.7110473755985613,13.315164161461556
17,57.752975927839515,2.6674676284304226,15.293497483564416
18,57.75297592783951,3.0445108694055225,16.658850654667255
19,57.75297592783951,2.4643366211838793,15.048954221816398
