generation,best_score,fitness_mean,fitness_std
0,8.054935697776434e+38,1.1719203740328704e+37,8.14034628079535e+37
1,2.283688467000028e+39,6.213801619080081e+37,3.2791131160250613e+38
2,2.283688467000028e+39,9.646041489235383e+37,3.947541859110947e+38
3,2.283688467000028e+39,1.3321897529201375e+38,4.475808993673484e+38
4,2.283688467000028e+39,1.7628338161129514e+38,5.0382631078480935e+38
5,2.283688467000028e+39,2.075932891591258e+38,5.426484962953556e+38
6,2.283688467000028e+39,2.5054150476180552e+38,5.7695163438321266e+38
7,2.283688467000028e+39,3.1676086361379114e+38,6.4915086493243326e+38
8,2.3144329686311307e+39,4.328957621302698e+38,7.441178317596197e+38
9,2.3144329686311307e+39,4.6489483197624134e+38,7.648073543000171e+38
10,2.3144329686311307e+39,5.034315884503487e+38,7.8764002368397e+38
11,2.3144329686311307e+39,5.128220465394723e+38,8.187093372443331e+38
12,9.765775273661576e+39,8.204378555356205e+38,1.6371681802244277e+39
13,9.765775273661576e+39,9.52657314112733e+38,1.853388159098894e+39
14,9.765775273661576e+39,1.0608099726744583e+39,2.043322007020972e+39
15,9.765775273661576e+39,1.1349843337829473e+39,2.2280960258943572e+39
16,9.765775273661576e+39,1.3279919862875657e+39,2.3745190041662498e+39
17,9.765775273661576e+39,1.461414497605568e+39,2.4985968927659187e+39
18,9.765775273661576e+39,1.5296596732447238e+39,2.6437998080493602e+39
19,9.765775273661576e+39,1.6814135098079883e+39,2.736468400281384e+39
