generation,best_score,fitness_mean,fitness_std
0,78.06972993806365,-2.2175656115796247,13.685859663733925
1,78.2326373340663,18.13753039459544,26.188462669053678
2,78.36024428533047,26.177769549994377,26.343543934538467
3,78.72930323649693,29.939529872359,26.664550182467533
4,78.72930323649693,31.717064042052794,26.485738756669683
5,78.72930323649693,36.89054176726219,25.355997194667754
6,78.72930323649693,33.56281931457231,27.66791977049071
7,78.72930323649693,40.57715729210954,22.831295860211185
8,85.40617859554105,37.73574860514297,28.16519482195925
9,86.89181474619244,35.39184405924662,28.56099691005298
10,86.89181474619244,36.60986245985958,27.825165461141797
11,87.2543229527555,34.66846034891251,27.132152876595587
