generation,best_score,fitness_mean,fitness_std
0,27.154498383827608,-2.8074938252955794,8.005820106297298
1,78.11293351197591,26.888841855811716,31.08778896002002
2,78.11293351197591,35.41587950555285,31.839682002423064
3,78.11293351197591,34.34616117926922,32.01322010925116
4,78.11293351197591,35.46078288717654,28.501683481798334
5,78.13845152990704,40.641959514671925,27.449984990649348
6,78.13845152990704,35.694300487036415,28.96493592445761
7,78.13845152990704,34.890627595449615,29.060037196314052
8,78.13845152990704,43.56313784911989,25.75938032816486
9,78.37688691302677,47.049712116341865,22.047724825901245
10,78.37688691302677,44.70521701148813,21.597020919794062
11,78.37688691302677,40.087653871717706,25.180999301987203
12,87.21979961094725,41.52242597198137,30.993768340213094
13,87.21979961094725,51.69998217280992,26.289539674109356
14,87.55409612722679,46.179472579081235,31.36979545072443
15,87.55409612722679,47.15257993917169,29.547663784979587
16,87.55409612722679,42.7377992879128,29.908866945374122
17,87.55409612722679,42.34478086798648,30.024746391575952
18,87.55409612722679,45.050777632322045,26.518388241720807
19,87.55409612722679,44.961274090006874,27.18756293928165
