generation,best_score,fitness_mean,fitness_std
0,22.002787726235887,-1.0633284065145603,8.035379963211351
1,30.969562078607566,8.809745557926151,10.758584439668166
2,57.73214184093667,15.652549858633952,15.373530175425575
3,57.73214184093667,21.06564288855431,16.668344837902147
4,66.21925648420768,28.947992885963234,19.885415210223734
5,66.21925648420768,29.150567629962897,19.8799365530849
6,66.21925648420768,30.616680473760926,21.172864737841653
7,66.21925648420768,25.779054074152214,25.835822292627
8,66.21925648420768,28.01201696031058,21.920505360856705
9,66.21925648420768,27.598265395246372,22.725187972183072
10,66.21925648420768,25.022722132600542,26.44462349762544
11,66.3266767328285,32.593065150383524,23.195048142123767
12,66.3266767328285,32.34839003622758,24.17031721431265
13,66.3266767328285,32.18511513517393,23.096850720124245
14,66.3266767328285,30.797271062322338,27.071563280617273
15,75.05457939139342,38.53716805763082,23.11436328161754
16,75.05457939139342,34.60109345103076,24.642869593463548
17,75.05457939139342,33.10907379304226,25.285569108208332
18,75.05457939139342,30.46416455889421,29.52944742107277
19,75.05457939139342,36.29056192261473,25.19229879495957
