generation,best_score,fitness_mean,fitness_std
0,721538.1223882476,13294.359166194568,80656.96116754401
1,1.6478429744096758e+17,3296194704500233.0,2.3069729237763764e+16
2,1.6478429744096758e+17,4944240098190406.0,2.8109970604984188e+16
3,9.76077940199834e+24,1.9521559447077168e+23,1.3665091153610814e+24
4,9.76077940199834e+24,2.9283246141838687e+23,1.6650626396041987e+24
5,9.76077940199834e+24,3.9044025783126295e+23,1.9127124704658204e+24
6,9.76077940199834e+24,4.88048059986664e+23,2.1273104677265166e+24
7,9.76077940199834e+24,7.443951730010843e+23,2.534196771455183e+24
8,9.76077940199834e+24,8.979864756847371e+23,2.726833447121096e+24
9,6.322012739061639e+28,1.8975964685477938e+27,1.0784371634543952e+28
10,6.322012739061639e+28,2.5297977424539584e+27,1.238836197261501e+28
11,6.322012739061639e+28,4.7195452114959246e+27,1.6075762125362199e+28
12,6.322012739061639e+28,5.351746485405641e+27,1.708891130363166e+28
13,6.322012739061639e+28,5.983947759315878e+27,1.8023104457170454e+28
14,6.322012739061639e+28,6.616149033222042e+27,1.8890059346210423e+28
15,6.322012739061639e+28,7.248350307129529e+27,1.9698655614816701e+28
16,6.322012739061639e+28,7.880551581038797e+27,2.045581499372388e+28
17,6.322012739061639e+28,8.512752905619339e+27,2.1167057975061134e+28
18,6.322012739061639e+28,9.144954179524623e+27,2.18368716504673e+28
19,1.2839077190037344e+38,2.5678154471524234e+36,1.7974708064745857e+37
