generation,best_score,fitness_mean,fitness_std
0,4.213026884405901e+38,6.076499224652997e+36,4.292962468830411e+37
1,4.213026884405901e+38,1.5333319584599133e+37,6.111894493794275e+37
2,6.760970123836494e+38,3.533215360656224e+37,1.1083707105465072e+38
3,6.760970123836494e+38,5.106441207722667e+37,1.275672296956957e+38
4,6.760970123836494e+38,8.358281710717475e+37,1.4086551045597908e+38
5,6.760970123836494e+38,9.170031388773443e+37,1.5347882730690111e+38
6,9.418193248259039e+38,1.3311586107197181e+38,2.0445364202417615e+38
7,3.66395237958863e+39,4.6468287149672354e+38,9.37833680673981e+38
8,3.66395237958863e+39,5.0694695571055835e+38,9.869784383456638e+38
9,3.66395237958863e+39,5.4186637982931255e+38,1.0351754059013837e+39
10,3.66395237958863e+39,6.259450430663412e+38,1.107964068888955e+39
11,3.66395237958863e+39,6.716968076835303e+38,1.1415381304766734e+39
12,3.66395237958863e+39,7.437429083036226e+38,1.1666072275294188e+39
13,3.66395237958863e+39,7.691766523609231e+38,1.2107816617715864e+39
14,3.66395237958863e+39,8.168014441081675e+38,1.2351120679451994e+39
15,3.66395237958863e+39,8.931018104169384e+38,1.2715129157857541e+39
16,3.66395237958863e+39,9.046062428237333e+38,1.3146950675018228e+39
17,5.689648020052038e+39,1.0282746629281498e+39,1.462004479022494e+39
18,5.689648020052038e+39,1.0973042929475228e+39,1.521612682606719e+39
19,5.689648020052038e+39,1.1541845334449078e+39,1.5846040408610358e+39
