generation,best_score,fitness_mean,fitness_std
0,16.534983965341304,-2.7540044704151407,5.992836526811309
1,49.02707526407004,3.0016060608809694,12.30350129336039
2,49.05181785217037,9.064921538669909,14.284620732476208
3,41.739538456822515,11.036130001142872,13.609381858959543
4,41.519923989592755,2.3904066027666806,14.070156743685661
5,41.60764397166903,2.0145561293129712,12.402131550547722
6,55.94253577921133,10.134298544855787,14.976841741243602
7,55.795804442345926,2.8347191788058312,16.071968337023474
8,55.90544982980545,2.0777081490514484,15.006205725163653
9,63.20215462457677,3.834190431501216,18.89726466571304
10,56.076529492956226,11.80610291056535,15.536449687594372
11,63.091672103131785,1.803257029880006,15.888970066128197
12,62.99948219749389,4.3705428303708125,18.241553783251515
13,63.091672103131785,3.968138475272181,17.49678051889169
14,56.0175535672448,2.230101355117353,16.57718117693026
15,63.086472024813794,3.6880834175129165,17.11416123859302
16,56.0175535672448,4.172596089044823,16.467520301897963
17,63.08245848282788,2.9338599290676655,15.942004549441048
18,48.92714454522607,3.123301926409163,15.484646593790751
19,63.18680964676656,4.241976769790004,17.121914607465875
