generation,best_score,fitness_mean,fitness_std
0,49.13598794126107,-0.793882853229584,12.84411265024764
1,78.1331730609503,18.364070008603026,29.400037110668084
2,87.48369099314176,27.405200464680657,32.65216601878021
3,87.48369099314176,25.58140913280307,33.55244775210478
4,87.48369099314176,31.188489291519943,32.29282512447843
5,87.48369099314176,34.135898663708076,30.25686500722842
6,87.48369099314176,30.137599130439984,32.346337599454756
7,87.48369099314176,40.598554480166975,27.243121767913845
8,87.48369099314176,39.031785079584544,29.47889943055087
9,87.48369099314176,44.12536161242353,27.42826038363983
10,87.48369099314176,29.315138291177227,32.10807287012983
11,87.48369099314176,24.542709755756082,28.17856929765423
12,87.48369099314176,34.67182509710982,34.66381597677438
13,87.48369099314176,48.70442618586528,29.379463825157185
14,87.48369099314176,46.2275950375822,29.167828862336734
15,87.48369099314176,41.21703857943967,32.068410196539084
16,87.48369099314176,43.86421884819204,32.4859572214709
17,87.48369099314176,33.72834631816334,34.17822353730884
18,87.48369099314176,43.59734423628711,32.75115309887325
19,87.48369099314176,52.80179676439192,27.627172219096742
