generation,best_score,fitness_mean,fitness_std
0,29.21692506100059,-3.961940710616613,6.058398378180556
1,74.09226666099906,-0.8058754381150977,12.387686730508753
2,45.08307136113574,4.275959067539951,12.395229513852454
3,16.98176494215778,-2.432131440963158,6.3522260088296685
4,23.089463806155692,-0.3276035542017123,7.773542046578186
5,23.547181294298525,-0.21343401725657773,7.798500467372873
6,24.98116054890158,-1.9118954656231564,7.907391851421827
7,40.90089737002059,0.06486834713497386,11.049484897937104
