generation,best_score,fitness_mean,fitness_std
0,1.0158913036594182e+38,2.6749737240745327e+36,1.3234453846639044e+37
1,1.0596527752016736e+38,1.653327842016352e+37,2.99476883542768e+37
2,1.0231449051438259e+40,3.3674191541237353e+38,1.7409683231625215e+39
3,1.0231449051438259e+40,5.43061776961683e+38,2.036490320333304e+39
4,1.0231449051438259e+40,6.5350224427368105e+38,2.2500688573279573e+39
5,1.0231449051438259e+40,7.995426405359683e+38,2.4490782347688442e+39
6,1.0231449051438259e+40,9.606842166412937e+38,2.6138795978199846e+39
7,1.0231449051438259e+40,1.0868828837961667e+39,2.762421866060648e+39
8,1.0231449051438259e+40,1.172111677303767e+39,2.913663179997952e+39
9,1.0231449051438259e+40,1.4109079246073678e+39,3.1176732083199835e+39
10,1.0231449051438259e+40,1.6196434219875412e+39,3.222374155909991e+39
11,1.0231449051438259e+40,1.7172421654400177e+39,3.333722657299825e+39
12,1.0231449051438259e+40,1.9264360457309737e+39,3.5182827442776165e+39
13,1.0231449051438259e+40,2.1034990585595456e+39,3.591788053780162e+39
14,1.0231449051438259e+40,2.1993275369309276e+39,3.684570364812606e+39
15,1.0231449051438259e+40,2.3097948119578258e+39,3.758367620650321e+39
16,1.0231449051438259e+40,2.4204168365959495e+39,3.827529840145024e+39
17,1.0231449051438259e+40,2.5211494600355313e+39,3.900607295346808e+39
18,1.0231449051438259e+40,2.786592627595011e+39,3.966276956963269e+39
19,1.0231449051438259e+40,2.8939518408169086e+39,4.021018862735207e+39
