generation,best_score,fitness_mean,fitness_std
0,78.24313564022931,2.478794719698034,17.630416438565767
1,78.35302670392862,17.75745468743517,23.025330521941477
2,87.35557282880674,24.80936809378418,25.53321178202411
3,87.35557282880674,26.42317170645338,27.439906010180078
4,87.35557282880674,28.33256051156674,25.834600892324776
5,87.35557282880674,29.04016170115917,24.245701171399585
6,87.35557282880674,22.396339283037424,27.08669700195697
7,87.35557282880674,37.49082385555306,28.442876102115452
8,87.35557282880674,36.38124503295793,25.610947949677715
9,88.10950833556844,36.25059524986819,28.851456978465617
10,88.10950833556844,38.01564997266001,26.216068951970378
11,88.10950833556844,30.57473467197743,31.073716344290723
12,88.10950833556844,29.68115668485568,30.320061750454297
13,88.10950833556844,22.76387793924173,28.826982011206717
14,88.10950833556844,21.644129731893937,27.405695800823484
15,88.10950833556844,22.713495216047612,29.710544784167492
16,88.10950833556844,28.77325574906675,30.6781977131751
17,88.10950833556844,33.69637485921071,30.54600958781827
18,88.10950833556844,17.92024724590096,35.91942504689908
19,88.10950833556844,24.930095606610656,33.39115703700721
