generation,best_score,fitness_mean,fitness_std
0,4.938023982245974e+32,4.9391830831915263e+30,4.913260244184078e+31
1,5.054017834177932e+32,1.505730794336642e+31,8.555878379665724e+31
2,5.054017834177932e+32,2.0123754350193805e+31,9.84701626614598e+31
3,5.054017834177932e+32,2.5201450690334097e+31,1.096382074633196e+32
4,2.170817829393834e+37,6.512844965154863e+35,3.7031309276898004e+36
5,2.170817829393834e+37,8.683662811474008e+35,4.2539088158062983e+36
6,2.170817829393834e+37,1.0854542599489827e+36,4.731177370723117e+36
7,2.170817829393834e+37,1.3025406560204971e+36,5.155394083254865e+36
8,2.170817829393834e+37,1.519632046044672e+36,5.538760584453447e+36
9,2.170817829393834e+37,1.7367413051830643e+36,5.88925547647465e+36
10,2.170817829393834e+37,1.9538280695205955e+36,6.212455742617959e+36
11,2.170817829393834e+37,2.1709098619528903e+36,6.5124228132795e+36
12,2.170817829393834e+37,2.3879916515522638e+36,6.792234275124678e+36
13,2.170817829393834e+37,2.666378887842237e+36,7.058016760465103e+36
14,2.170817829393834e+37,2.883463823723619e+36,7.302277959049006e+36
15,4.881533291916324e+39,1.8115045023290622e+38,8.569734579676775e+38
16,4.881533291916324e+39,2.3133217282953492e+38,9.757677332496587e+38
17,4.881533291916324e+39,2.8014751302244404e+38,1.0795593023013742e+39
18,4.881533291916324e+39,3.2896284591983096e+38,1.1721808883629225e+39
19,4.881533291916324e+39,3.8529010331740136e+38,1.2545719449685604e+39
