generation,best_score,fitness_mean,fitness_std
0,3.382419233865013e+39,3.6880316892327806e+37,3.36518962811532e+38
1,3.382419233865013e+39,7.680746407609837e+37,4.727343893924457e+38
2,3.382419233865013e+39,1.1938251254466605e+38,5.7449589984572014e+38
3,3.382419233865013e+39,1.6871734315349904e+38,6.56796530436393e+38
4,3.382419233865013e+39,2.1414270579642308e+38,7.273684269067323e+38
5,3.382419233865013e+39,2.6415063909293217e+38,7.967917318968128e+38
6,3.382419233865013e+39,2.9704985119430524e+38,8.566014721499342e+38
7,2.5559745480030817e+40,8.410002887197008e+38,3.6331824203683507e+39
8,2.5559745480030817e+40,1.1213688272841283e+39,4.383119814197605e+39
9,2.5559745480030817e+40,1.5847822695868034e+39,5.0922082081003616e+39
10,2.5559745480030817e+40,1.842668203410793e+39,5.62146430502861e+39
11,2.5559745480030817e+40,2.1289172250485247e+39,6.084459004603965e+39
12,2.5559745480030817e+40,2.3903435332405015e+39,6.509424308329848e+39
13,2.5559745480030817e+40,2.6451548631923507e+39,6.903471290615279e+39
14,2.5559745480030817e+40,2.9082968838257235e+39,7.261544008631675e+39
15,2.5559745480030817e+40,3.182981404344904e+39,7.589205996229289e+39
16,2.5559745480030817e+40,3.424790457819238e+39,7.90774605741388e+39
17,2.5559745480030817e+40,3.6848174727367624e+39,8.198598617277565e+39
18,2.5559745480030817e+40,3.9763062041294987e+39,8.458526213853287e+39
19,2.5559745480030817e+40,4.430539495006724e+39,8.758071130003657e+39
