generation,best_score,fitness_mean,fitness_std
0,34.56435273687319,-1.0849731200063577,9.091437037801086
1,19.798826867589263,2.488091326556812,8.539179603244817
2,19.333829751792496,5.138798242260855,7.0058655914948895
3,27.359639092970113,6.196414309333504,8.986678129908308
4,34.25870251286537,6.635702841756998,11.146300740302111
5,41.870013297254005,12.917954994316576,14.055204490836399
6,24.003498866900173,10.794300717061095,9.851804608706127
7,41.80013836148166,11.248694104856023,12.10151653532043
