generation,best_score,fitness_mean,fitness_std
0,91.93357331188756,10.498562328134563,28.603287454137607
1,92.57598249381266,59.65319500206227,29.524043385596084
2,93.32772932632852,66.84081121232906,28.04887221881677
3,93.32772932632852,71.60277798018232,26.116411277185914
4,93.32772932632852,70.94851847514903,25.880163734861668
5,93.32772932632852,59.9676657707276,43.03192523000528
6,93.32772932632852,80.41176932760966,19.981111210114584
7,93.32772932632852,79.30881050580342,18.85328591734457
8,93.32772932632852,61.14658480550852,42.199183710850264
9,93.32772932632852,70.27508411228575,27.19040538984949
10,93.32772932632852,76.12081574507128,21.38637150290961
11,93.32772932632852,57.68848864432514,43.57930386436962
12,93.32772932632852,71.67289412650717,26.10187800404529
13,93.32772932632852,72.88629356718569,22.48065073016677
14,93.32772932632852,61.82395011700863,41.92486607459957
15,93.32772932632852,73.79266474154468,25.024132406724007
16,93.32772932632852,73.02232152284239,25.28591661350342
17,93.32772932632852,62.932637060599646,42.02083086167151
18,93.32772932632852,77.77306344466496,20.800628472315342
19,93.32772932632852,68.42336330713113,26.797290305177885
