generation,best_score,fitness_mean,fitness_std
0,91.29466846406764,10.240750660997545,29.240547688124497
1,91.85873645484158,28.907148251240123,34.77088889316926
2,91.93357331188756,62.510143597627994,26.55171918388419
3,91.93357331188756,68.55033804923342,24.75173377172234
4,91.93357331188756,63.480151069412386,31.260793426059717
5,91.93357331188756,71.36980564089886,21.364257181057972
6,92.7750499825186,75.50867938565237,19.57392920138671
7,92.8769900208616,70.44055121551472,22.525299972489808
8,93.33214184093667,72.11065433575078,23.591003024368174
9,93.33214184093667,70.39002670251249,23.99032590414834
10,93.33214184093667,73.75288753632165,23.479524277747647
11,93.33214184093667,72.91306905510599,20.66178638038428
12,93.33214184093667,53.28163918414635,43.532628887439685
13,93.33214184093667,78.17174987837812,22.810461099715077
14,93.33214184093667,70.14657068333703,25.605785476117177
15,93.33214184093667,72.55136354839162,22.817174375587637
16,93.33214184093667,63.40506538715446,41.23117696028341
17,93.33214184093667,79.66801292335963,20.457210813054022
18,93.33214184093667,74.39939460319596,27.492033317687156
19,93.33214184093667,76.28686768193883,24.626812113643375
