generation,best_score,fitness_mean,fitness_std
0,1.1508443358135904e+40,1.3869195893581353e+38,1.1510457765773873e+39
1,4.048226620285019e+40,2.897948452699613e+39,8.42425005721627e+39
2,7.152947792556711e+40,6.214153751830119e+39,1.4591265945350429e+40
3,7.152947792556711e+40,8.462906890508017e+39,1.5899635724471888e+40
4,8.382215719389298e+40,1.3022000062490758e+40,1.948477691696175e+40
5,8.382215719389298e+40,1.9290218111402233e+40,2.1205166998765962e+40
6,8.382215719389298e+40,2.375598220093375e+40,2.1700539640154423e+40
7,8.382215719389298e+40,2.4750170292990115e+40,2.417934422062225e+40
8,8.382215719389298e+40,2.838713105151812e+40,2.352629374374907e+40
9,8.382215719389298e+40,3.2746086627017244e+40,2.2019978976191166e+40
10,8.382215719389298e+40,2.9566445845573345e+40,2.776949438292883e+40
11,8.382215719389298e+40,3.5270609810364633e+40,2.5606324313515397e+40
12,8.382215719389298e+40,3.983144259683716e+40,2.349717112694617e+40
13,8.382215719389298e+40,3.444074057071031e+40,3.1005640258323553e+40
14,8.382215719389298e+40,3.874436201965617e+40,2.9009171182466933e+40
15,8.382215719389298e+40,4.373547662859262e+40,2.547732750905791e+40
16,9.195888484336892e+40,4.596198194121961e+40,2.485969032195554e+40
17,9.195888484336892e+40,4.837918242365127e+40,2.290620316343143e+40
18,9.195888484336892e+40,4.919097003396102e+40,2.3049074751823134e+40
19,9.195888484336892e+40,3.8915626309492246e+40,3.4160968596032794e+40
