generation,best_score,fitness_mean,fitness_std
0,91.93357331188756,6.8671636257519415,24.760642227880695
1,91.93357331188756,52.07253850217719,27.725637226031015
2,91.93357331188756,59.330129487534734,30.085496875901782
3,92.36355803717005,63.07446667151168,30.346916038873182
4,92.36355803717005,64.23085624014836,29.250172395977756
4,92.36355803717005,72.85810345194866,23.630927851712233
5,92.36355803717005,60.314781152524354,28.324036128895468
5,92.36355803717005,73.93618099735028,24.86287232606823
6,92.36355803717005,72.78932992631772,23.84417235610492
6,92.36355803717005,72.2718541634981,22.002965235950708
7,92.44317193830047,67.9812986543808,28.009769071407465
7,92.36355803717005,76.07476573768851,20.701885875385383
8,92.53703951986405,73.8085100920723,23.450724770478338
8,92.53357331188757,72.90147325800946,24.621063208893908
9,92.53703951986405,75.45840695048516,23.74299948251557
9,92.92772932632853,73.26026024419858,22.63204118728557
10,92.65873645484157,74.93446632921066,26.959100073755128
10,93.01261419415926,77.26195769769433,22.995336475736732
11,92.65873645484157,80.8094714733218,19.089903357048424
11,93.01261419415926,75.93250700727457,21.745240073283952
12,92.65873645484157,73.26185383283047,26.22610124549373
12,93.01261419415926,77.38268324180908,16.16713983973572
13,92.65873645484157,60.4571933883704,29.757501659709952
13,93.01261419415926,64.4983683361764,26.686684769161186
14,92.65873645484157,74.23153117297561,22.86916453154405
14,93.01261419415926,72.69374479199864,21.803326615543703
15,92.65873645484157,76.94117034299933,20.80950417412635
15,93.01261419415926,67.19874811555356,26.106430636644895
16,92.65873645484157,65.49174068893107,26.749274250603317
16,93.01261419415926,72.98555486373652,20.30717170871479
17,92.65873645484157,69.47590786521091,25.268592607079874
17,93.01261419415926,72.60291160579749,22.88969943196697
18,92.65873645484157,65.9761532434555,25.09994267389033
18,93.01261419415926,74.50283588549058,22.039195759448944
19,92.65873645484157,37.91448858396943,44.02051098703003
19,93.01261419415926,36.50825974442472,43.87847089102598
