generation,best_score,fitness_mean,fitness_std
0,4.321523678503108e+37,4.321523702901689e+35,4.299861769024165e+36
1,4.321523678503108e+37,8.643047477058052e+35,6.050133148189325e+36
2,4.321523678503108e+37,1.2964571274577399e+36,7.371967147800722e+36
3,4.321523678503108e+37,1.7286095035893244e+36,8.468422332380028e+36
4,4.321523678503108e+37,2.1607618818718232e+36,9.41854248857884e+36
5,4.321523678503108e+37,2.5929237916887162e+36,1.0263047678090519e+37
6,4.321523678503108e+37,3.025097190288521e+36,1.1026230332008049e+37
7,1.3810784677792443e+38,6.212328586459674e+36,2.1969194295521195e+37
8,1.3810784677792443e+38,7.771861014177536e+36,2.5588260117631987e+37
9,1.3810784677792443e+38,9.152939482174212e+36,2.86726760474723e+37
10,1.3810784677792443e+38,1.0972111082105932e+37,3.155061005457542e+37
11,1.3810784677792443e+38,1.2449402253537995e+37,3.394855021260746e+37
12,1.3810784677792443e+38,1.3830485418991751e+37,3.615172367262633e+37
13,1.3810784677792443e+38,1.5211569058284254e+37,3.817820571518478e+37
14,1.3810784677792443e+38,1.6592647534565838e+37,4.005482550275224e+37
15,1.7179428247470288e+38,2.201519977221554e+37,4.778224259612304e+37
16,1.7179428247470288e+38,2.7974455961159927e+37,5.333864764025178e+37
17,7.700085763804276e+38,5.535843306912733e+37,1.2917128159724865e+38
18,1.3392019040246286e+39,8.314392689417626e+37,2.2092168222785044e+38
19,1.3392019040246286e+39,9.653595669772617e+37,2.5364291576872393e+38
