generation,best_score,fitness_mean,fitness_std
0,34.63481233187068,-2.6508896525927694,9.111724916179654
1,34.63481233187068,3.2744697479639666,12.946047864195174
2,50.59893581849275,10.71820899961151,16.717940559761622
3,50.59893581849275,16.045634258941302,16.385645892809713
4,50.59893581849275,19.29279516308724,16.15824944337735
5,71.18956140883385,21.369799424501025,22.812757896967586
6,71.18956140883385,29.793950458714086,20.77324786004027
7,71.18956140883385,29.649666719909263,23.582950078731788
8,71.18956140883385,31.556974965511717,24.605037220034617
9,71.18956140883385,34.93178129958044,26.084949923392735
10,78.0904058479598,39.978136941121,24.944649043211896
11,78.0904058479598,42.958223782570684,24.78876865791863
