generation,best_score,fitness_mean,fitness_std
0,90.73214184093668,7.710258998152182,28.18876930711447
1,91.45092391510478,45.602148919581296,36.36186944886608
2,91.93357331188756,71.69448261453938,25.381965470364225
3,91.93357331188756,70.8054770891169,25.696057034456953
4,91.93357331188756,70.84223243496156,25.353241770319677
5,92.36889138314541,74.29526322279604,20.68427517144905
6,92.36889138314541,68.38158805643604,25.816903420484504
7,92.56956207860756,75.57085682245346,18.942369272718437
8,92.56956207860756,83.47587501191055,12.894805320128894
9,92.64317193830047,77.12502239338042,20.55498360731049
10,92.64317193830047,66.94389814571151,25.544865147871597
11,92.69874178945527,72.17088573913765,22.079186828409394
12,92.69874178945527,74.04367127939233,20.429316688914863
13,92.69874178945527,78.22394443948534,21.21284539781612
14,92.69874178945527,78.30785465338327,19.52562258899853
15,92.69874178945527,76.00135124697753,18.71126616966634
16,92.93214184093668,68.05000582708526,27.85760456626546
17,92.93214184093668,71.9746648613932,20.308132537112208
18,92.93214184093668,66.75720761447835,21.971561860704917
19,92.93214184093668,72.9058091432412,24.77721235107681
