generation,best_score,fitness_mean,fitness_std
0,56.77346333071253,0.28856391673269943,12.551041071670358
1,56.77346333071253,9.348970223131644,13.744423353283196
2,56.77346333071253,15.233385740396608,15.293406713415953
3,56.77346333071253,19.589721160449944,12.416861029267773
4,56.77346333071253,18.307620624806173,15.641095236225006
5,65.7290115681417,23.987922370490626,15.24976057694357
6,66.37959913428286,29.4459753593939,16.620539793002067
7,74.76951855242152,30.779174192361307,18.456288860682154
8,74.76951855242152,33.51357017812279,21.98976086891768
9,74.76951855242152,31.892157415410963,25.084546144085596
10,74.85581436587435,32.89217767101285,23.498895679485543
11,74.85581436587435,34.811135602524665,23.444523658864355
12,74.85581436587435,30.69643051350016,26.09600568315551
13,74.85581436587435,41.195066585448146,23.314376293385468
14,74.85581436587435,34.69131276978564,29.126794060715955
