generation,best_score,fitness_mean,fitness_std
0,78.10358581977057,2.062658489131724,16.485071861156282
1,78.10358581977057,14.270874117840535,22.533666294197047
2,78.2326373340663,26.04710395757615,24.985747223559688
3,87.60830479036444,34.66174729189518,26.64123827444669
4,87.60830479036444,38.19074229049282,26.96019099319961
5,87.60830479036444,39.360258423327075,25.175099430052644
6,87.60830479036444,36.05024242579953,24.684381001341176
7,87.60830479036444,37.76299103909751,26.20472030424083
8,87.84055988535302,37.78218533513091,28.83634791473446
9,87.84055988535302,34.40761391073523,28.59274528760982
10,87.84055988535302,37.82084089904042,25.925365405232736
11,87.84055988535302,42.08473432933273,27.519835160652306
12,87.84055988535302,50.22414958197564,27.476207242322996
13,87.84055988535302,47.19051230936688,29.67339356938537
14,87.84055988535302,48.31502123033426,26.202101225980638
15,87.84055988535302,48.59186222142399,23.89357073768046
16,87.84055988535302,47.11696294870066,23.968446905552987
17,87.84055988535302,44.10272096540215,24.90367603397278
18,87.84055988535302,43.5121213319166,23.105620385875135
19,87.84055988535302,42.69809263586302,24.89844203567728
