generation,best_score,fitness_mean,fitness_std
0,91.57237888630937,9.859330316289999,30.282437567618068
1,92.08001907417187,35.34389097567771,37.38589379067575
2,92.57611947915372,61.85371975493632,28.959057559931047
3,92.57611947915372,67.21990592413016,23.04660662479671
4,92.57611947915372,69.00727798210431,21.81233721002237
5,92.57611947915372,67.00421618312012,24.53447193425121
6,92.57611947915372,69.4330892030855,23.189074965591345
7,92.64317193830047,67.23722730360613,25.844987737811753
8,92.64317193830047,74.05026899003965,21.7790407825551
9,92.64317193830047,69.12066935347013,26.55137520367361
10,92.69405452609942,69.61778929608012,26.23066449053459
11,92.69405452609942,71.20668588817297,24.33375142513102
12,92.69405452609942,72.73669434990207,23.025140539691083
13,92.69405452609942,71.41594366167534,24.464833665533543
14,92.69405452609942,75.43315767534433,20.623850292755304
15,92.69405452609942,70.08018484634208,25.233449636868823
16,92.69405452609942,73.82294234412602,21.417177123587297
17,92.69405452609942,71.75668000049356,24.162286034792995
18,92.69405452609942,71.84159358171482,22.141179042634526
19,92.69405452609942,74.43591058439239,20.520642980198378
