generation,best_score,fitness_mean,fitness_std
0,20.68916543363978,-4.404605340517005,4.364598217884781
1,41.01744586440713,-0.5608425298292037,9.955542781409365
2,44.479942069410754,-0.7519456001576146,12.09741086914387
3,40.474406593855505,-1.2558763925502987,9.949111230605203
4,44.83874382241471,-0.13182725226776212,11.032883250927785
5,44.89144153586504,1.4200028518744965,11.099820680019137
6,44.52067193355482,0.7771008530538496,11.460353325022885
7,53.735731845644665,6.002626385677968,16.250534989509458
8,53.746589508723616,9.583956901487783,17.48564676365291
9,47.00587138574244,11.212575512397756,16.443015632278836
10,44.96497149645306,7.529033705100975,15.521591941228886
11,47.455840258045924,7.800383710446503,15.64824874178598
12,49.131608897664634,6.854669888024979,14.492262317406224
13,67.17957401553393,12.432000857405791,18.950088935326665
14,67.74653317348498,18.283860513520015,20.224659955987434
15,68.22901274116087,16.86714377481799,20.335408188661145
16,67.94033713646506,15.472443965353207,21.470949151841033
17,53.145685275297666,13.631782921585291,17.493607860464163
18,52.16666952943625,10.182144018741562,16.999464916599617
19,51.57964616857052,10.621043835201634,17.37799920569216
