generation,best_score,fitness_mean,fitness_std
0,2.6896861361039704e+40,5.164072820382944e+38,2.794985902740364e+39
1,6.255071354828172e+40,3.7379338932094465e+39,1.1473264712394305e+40
2,6.255071354828172e+40,6.062001678838076e+39,1.4333042692162513e+40
3,6.255071354828172e+40,9.64679414771839e+39,1.6139090628019198e+40
4,8.965577763048886e+40,1.7451071455032191e+40,2.263975157247433e+40
5,8.965577763048886e+40,2.420157113464917e+40,2.408589727617612e+40
6,8.965577763048886e+40,3.1647985379475737e+40,2.305334955892494e+40
7,8.965577763048886e+40,2.9188113309351077e+40,2.7815017305295775e+40
8,8.965577763048886e+40,3.3344865607390733e+40,2.633527381070827e+40
9,8.965577763048886e+40,3.589419577708558e+40,2.5383541136980797e+40
10,8.965577763048886e+40,3.317605893281056e+40,3.0010513086226866e+40
11,8.965577763048886e+40,3.835456552189738e+40,2.6898785334991995e+40
12,8.965577763048886e+40,4.2654270296131656e+40,2.503851365500721e+40
13,8.965577763048886e+40,3.5633703321896684e+40,3.207505179105851e+40
14,8.965577763048886e+40,3.7362323098874263e+40,3.155449414892397e+40
15,8.965577763048886e+40,4.1430222555777355e+40,2.968231040310082e+40
16,8.965577763048886e+40,3.759915370841709e+40,3.3602062432558424e+40
17,8.965577763048886e+40,4.15433048810297e+40,3.188371743909455e+40
18,8.965577763048886e+40,4.694430431315839e+40,2.8170016604723875e+40
19,8.965577763048886e+40,4.0575748279097103e+40,3.510353960374169e+40
