generation,best_score,fitness_mean,fitness_std
0,84.08033965013794,-0.12754716887168074,13.322405942161183
1,84.08033965013794,11.107092569622207,17.667962499064732
2,87.12468715666029,21.77157696215969,22.552694154326126
3,87.12468715666029,28.53348242573379,26.57306408122862
4,87.12468715666029,35.57583249760583,29.228393849895635
5,87.12468715666029,34.4235813760314,29.330947635142806
6,87.12468715666029,32.82618423983104,33.20903712944939
7,87.12468715666029,36.81373528102969,30.876982558702654
8,87.12468715666029,39.243690903298194,32.278974962687386
9,87.12468715666029,39.81034501761381,33.01298250079202
10,87.12468715666029,38.73446417374422,35.83675301560113
11,87.12468715666029,41.37520804981166,33.20703261014926
12,87.12468715666029,41.34935101019166,31.89992916329091
13,87.12468715666029,40.80951357851923,32.149941373066426
14,87.12468715666029,37.454194471952746,38.08200655961019
15,87.12468715666029,43.11792678026813,35.61381513320574
16,87.12468715666029,44.23892190142445,33.008558968214764
17,87.12468715666029,45.81487081621436,33.16838468117704
18,87.12468715666029,39.35607740428295,37.901023073497285
19,87.12468715666029,43.436916372270375,32.05327517506524
