generation,best_score,fitness_mean,fitness_std
0,75.20090734553948,8.060156956696803,22.03060459652783
1,75.20090734553948,32.27760490575386,24.76991770746704
2,75.20090734553948,37.37486042412835,19.899472364128314
3,75.20090734553948,38.97190447903557,21.855757574320062
4,86.38322890233343,38.36637377804139,21.80108539075317
5,86.38322890233343,43.28379653135048,23.740681677787915
6,86.45060701409174,44.69228595753495,22.276525809446227
7,86.45060701409174,48.251311103328774,22.563712529998273
8,86.45060701409174,48.21204161606323,21.65616395479563
9,86.45060701409174,48.133119463195946,24.086819031727142
10,86.45060701409174,50.39922873884117,19.66467921835009
11,86.45060701409174,50.98882382909247,19.75694789732612
12,86.45060701409174,47.48368287089021,19.679853947927178
13,86.45060701409174,50.30159273418165,18.65962841289228
14,86.89736666659863,52.04280094748535,18.844491362648657
15,86.89736666659863,48.31690384486783,21.423839939170733
16,86.89736666659863,52.80295392274736,20.09701396982827
17,87.01858578874553,57.77531792736989,19.443847475153557
18,87.01858578874553,53.11075798223342,19.784579271453453
19,87.01858578874553,51.30147644825348,20.423565776719993
