generation,best_score,fitness_mean,fitness_std
0,29.65261079034399,-1.5262540348587263,8.559012682784225
1,85.12673028254031,7.206302238108992,19.697892870812087
2,85.12673028254031,16.2485351368982,20.80659539244248
3,85.12673028254031,21.30396406842139,23.63136758416808
4,85.12673028254031,24.28775687209315,22.970078443035344
5,85.12673028254031,22.4152122080298,23.59982905322109
6,85.12673028254031,27.142875149146803,23.22781141542513
7,85.12673028254031,25.350142942991024,25.15810650183942
8,85.12673028254031,28.549507055137802,22.531814648258656
9,85.12673028254031,25.388983799647292,26.44294052729457
10,85.12673028254031,24.515044183937285,24.88538193273477
11,85.12673028254031,27.494815145279535,28.24195600591629
12,85.12673028254031,29.024759362500028,26.02775732903484
13,85.12673028254031,27.529073720463064,28.439063625996493
14,85.12673028254031,29.292808083614123,25.637805986126022
