generation,best_score,fitness_mean,fitness_std
0,4.2532869244858435e+40,1.7613180706736138e+39,7.475330685795265e+39
1,4.2532869244858435e+40,2.9607655218316514e+39,8.638402899877585e+39
2,6.255071354828172e+40,7.25137129725186e+39,1.4035418200700898e+40
3,6.255071354828172e+40,1.444377228857241e+40,1.6636609382236128e+40
4,6.255071354828172e+40,1.9184874419282196e+40,1.7854305283310645e+40
5,6.781366089047304e+40,2.595624221484756e+40,1.8304138108629624e+40
6,6.991800789632763e+40,3.042428503047964e+40,1.8452671416703026e+40
7,6.991800789632763e+40,3.371113936658043e+40,1.8395786427968922e+40
8,6.991800789632763e+40,3.831080434340242e+40,1.7513355380631738e+40
9,6.991800789632763e+40,3.0307169692939506e+40,2.6500622791875797e+40
10,6.991800789632763e+40,3.284230793496998e+40,2.5467167603732477e+40
11,6.991800789632763e+40,3.703646357502639e+40,2.325422596640477e+40
12,6.991800789632763e+40,3.429022204935835e+40,2.8426807365094525e+40
13,6.991800789632763e+40,3.718216337720484e+40,2.654506283631239e+40
14,6.991800789632763e+40,3.9108900082792337e+40,2.501968353643678e+40
15,6.991800789632763e+40,3.5409943331787154e+40,2.9459765645039473e+40
16,6.991800789632763e+40,3.776819609763105e+40,2.852091186355419e+40
17,6.991800789632763e+40,4.0243935663614894e+40,2.714467095206896e+40
18,9.33052582861116e+40,4.517831202817682e+40,2.5430240340089327e+40
19,9.33052582861116e+40,4.766663284405443e+40,2.3409710874690876e+40
