generation,best_score,fitness_mean,fitness_std
0,74.90417543756777,3.431940386440565,19.81811350330693
1,86.82405089685369,31.262704324106338,27.37627075682803
2,87.36811752271649,41.878899924968884,24.002959236349014
3,87.36811752271649,47.41412977489453,21.625393090082152
4,87.36811752271649,48.16415764319211,22.38621865876203
5,87.36811752271649,46.732946705640906,22.699947775824523
6,87.36811752271649,42.914171459185184,23.01521546584662
7,87.62405089685369,46.16552831568069,23.250894293207192
8,87.62405089685369,49.404528145207394,23.154643117233757
9,87.62405089685369,44.97139445296524,23.427600518781176
10,88.76811752271648,48.2046433043645,23.586946494921605
11,88.76811752271648,48.542207898899576,23.24953802686886
12,88.76811752271648,51.59521772766837,22.859171119557246
13,88.76811752271648,53.711098175125755,24.52254583801633
14,88.76811752271648,52.64993738624237,25.734638350631602
15,88.76811752271648,54.88262143975879,23.062594663605353
16,88.76811752271648,50.1012955297239,25.053922577491157
17,88.76811752271648,50.659884870017606,23.122126036451167
18,88.96755198344948,51.46796061804057,24.22015562945204
19,88.96755198344948,52.10548584136746,25.651225596931628
