trial_id,mean_accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.type.deap_crossover_kwargs,config.type.deap_crossover_method,config.type.deap_mutation_operator,config.type.doomsday_population_ratio,config.type.doomsday_replace_with_random_prob,config.type.enemy_number,config.type.mating_num,config.type.patience,config.type.population_size,config.type.survivor_pool,config.type.survivor_selection_method,config.type.tournament_method,config.type.type,config.type.deap_mutation_kwargs.indpb,config.type.deap_mutation_kwargs.mu,config.type.deap_mutation_kwargs.sigma,config.type.tournament_kwargs.k,config.type.tournament_kwargs.tournsize
ec353d98,4.4381042331343155,686.1614918708801,True,,,1,370c75ac72a44437b1e71b64abb87323,2021-10-17_17-41-16,1634485276,686.1614918708801,52566,EPNLHOOW0187,192.168.100.70,686.1614918708801,0,1,"21_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.3,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.98246,doomsday_replace_with_random_prob=0.99847,enemy_number=(5, 8),mating_num=3,patience=2,population_size=70,survivor_pool=offspring,survivor_selection_method=<function selBest at 0x1257e4040>,k=5,tournsize=10,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.9824636272290846,0.9984690986595093,"(5, 8)",3,2,70,offspring,<function selBest at 0x1257e4040>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.3,0,1,5,10
105ba4aa,17.51401458119899,605.760183095932,True,,,1,0e221ea65f254acc94ed3a83fa923edf,2021-10-17_17-41-04,1634485264,605.760183095932,52576,EPNLHOOW0187,192.168.100.70,605.760183095932,0,1,"22_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.6,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.5033,doomsday_replace_with_random_prob=0.010961,enemy_number=(1, 2),mating_num=5,patience=1,population_size=70,survivor_pool=all,survivor_selection_method=<function selProportional at 0x1257e4160>,k=3,tournsize=8,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.5033049789290032,0.010961246856317941,"(1, 2)",5,1,70,all,<function selProportional at 0x1257e4160>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.6,0,1,3,8
38e817c8,15.347968036841248,816.3714928627014,True,,,1,ead34f6c58a149cbb7ee4625f1936e37,2021-10-17_17-46-29,1634485589,816.3714928627014,52593,EPNLHOOW0187,192.168.100.70,816.3714928627014,0,1,"23_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.6,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.083652,doomsday_replace_with_random_prob=0.72274,enemy_number=(1, 2),mating_num=6,patience=2,population_size=70,survivor_pool=all,survivor_selection_method=<function selProportional at 0x1257e4160>,k=3,tournsize=8,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.08365232758271518,0.7227441630448692,"(1, 2)",6,2,70,all,<function selProportional at 0x1257e4160>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.6,0,1,3,8
7d7bed6a,8.412435189387617,758.0960419178009,True,,,1,afbc9661744346619f0b15bd88b6704b,2021-10-17_17-46-20,1634485580,758.0960419178009,52603,EPNLHOOW0187,192.168.100.70,758.0960419178009,0,1,"24_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.3,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.53735,doomsday_replace_with_random_prob=0.44849,enemy_number=(5, 8),mating_num=4,patience=1,population_size=70,survivor_pool=all,survivor_selection_method=<function selProportional at 0x1257e4160>,k=4,tournsize=8,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.5373483885932906,0.4484894731475825,"(5, 8)",4,1,70,all,<function selProportional at 0x1257e4160>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.3,0,1,4,8
9a89bf86,8.296066453672973,601.6990900039673,True,,,1,1030687cb6e347238a0125775df99c30,2021-10-17_17-46-34,1634485594,601.6990900039673,52628,EPNLHOOW0187,192.168.100.70,601.6990900039673,0,1,"25_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.6,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.35269,doomsday_replace_with_random_prob=0.0365,enemy_number=(1, 2),mating_num=6,patience=1,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x1257e4160>,k=3,tournsize=8,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.3526930579776618,0.03649970206752606,"(1, 2)",6,1,30,all,<function selProportional at 0x1257e4160>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.6,0,1,3,8
ffa2e8e8,13.043013177516396,538.5385160446167,True,,,1,918bf7d88c0e49c1b53b665e05b8ec22,2021-10-17_17-45-52,1634485552,538.5385160446167,52656,EPNLHOOW0187,192.168.100.70,538.5385160446167,0,1,"26_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.6,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.70465,doomsday_replace_with_random_prob=0.6084,enemy_number=(2, 4, 8),mating_num=1,patience=1,population_size=70,survivor_pool=all,survivor_selection_method=<function selProportional at 0x1257e4160>,k=4,tournsize=8,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.7046545626079292,0.608399920557322,"(2, 4, 8)",1,1,70,all,<function selProportional at 0x1257e4160>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.6,0,1,4,8
0c9c62ea,-2.8167677467680843,564.0471408367157,True,,,1,30100b9ecea248c78671dcbd53714646,2021-10-17_17-46-59,1634485619,564.0471408367157,52664,EPNLHOOW0187,192.168.100.70,564.0471408367157,0,1,"27_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.6,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.94601,doomsday_replace_with_random_prob=0.42764,enemy_number=(1, 2),mating_num=4,patience=2,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x1257e4160>,k=3,tournsize=8,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.9460132414074258,0.4276430877646964,"(1, 2)",4,2,30,all,<function selProportional at 0x1257e4160>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.6,0,1,3,8
258f8a7a,18.134736994512657,778.9619271755219,True,,,1,1836f66a02454da6aaabe6cac3b89346,2021-10-17_17-51-53,1634485913,778.9619271755219,52789,EPNLHOOW0187,192.168.100.70,778.9619271755219,0,1,"28_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.6,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.39754,doomsday_replace_with_random_prob=0.76999,enemy_number=(2, 4, 8),mating_num=7,patience=1,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x1257e4160>,k=5,tournsize=10,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.39754080178866713,0.7699874259706564,"(2, 4, 8)",7,1,30,all,<function selProportional at 0x1257e4160>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.6,0,1,5,10
54442f2e,-0.16287677810036455,672.5990889072418,True,,,1,9a04a4a90ab046bba9fae44c779e36a2,2021-10-17_17-52-18,1634485938,672.5990889072418,52819,EPNLHOOW0187,192.168.100.70,672.5990889072418,0,1,"29_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.8,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.58445,doomsday_replace_with_random_prob=0.18955,enemy_number=(5, 8),mating_num=3,patience=1,population_size=70,survivor_pool=all,survivor_selection_method=<function selProportional at 0x1257e4160>,k=3,tournsize=8,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.5844461600884644,0.18954875438029428,"(5, 8)",3,1,70,all,<function selProportional at 0x1257e4160>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.8,0,1,3,8
a31d33c0,-4.764404048313696,559.7307960987091,True,,,1,f3b59481c32145028bddbca5a087578b,2021-10-17_17-50-37,1634485837,559.7307960987091,52823,EPNLHOOW0187,192.168.100.70,559.7307960987091,0,1,"30_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.3,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.18933,doomsday_replace_with_random_prob=0.32162,enemy_number=(1, 2),mating_num=8,patience=1,population_size=70,survivor_pool=all,survivor_selection_method=<function selProportional at 0x1257e4160>,k=4,tournsize=8,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.18933081610852595,0.32161995233543594,"(1, 2)",8,1,70,all,<function selProportional at 0x1257e4160>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.3,0,1,4,8
aa770786,16.910042000550952,363.5630748271942,True,,,1,5024d25fce7240878fe0415b0c73ab05,2021-10-17_17-51-57,1634485917,363.5630748271942,52850,EPNLHOOW0187,192.168.100.70,363.5630748271942,0,1,"31_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.2,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.87485,doomsday_replace_with_random_prob=0.10821,enemy_number=(2, 4, 8),mating_num=4,patience=2,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x1257e4160>,k=4,tournsize=8,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.8748458100214969,0.10820918169729554,"(2, 4, 8)",4,2,30,all,<function selProportional at 0x1257e4160>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.2,0,1,4,8
4eb78668,10.800026416112114,555.8482098579407,True,,,1,727d1873b86f4646a326821a8cb98811,2021-10-17_17-55-38,1634486138,555.8482098579407,52862,EPNLHOOW0187,192.168.100.70,555.8482098579407,0,1,"32_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.6,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.44278,doomsday_replace_with_random_prob=0.52792,enemy_number=(1, 2),mating_num=7,patience=1,population_size=30,survivor_pool=all,survivor_selection_method=<function selBest at 0x1257e4040>,k=3,tournsize=8,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.44278187654366336,0.5279215732956879,"(1, 2)",7,1,30,all,<function selBest at 0x1257e4040>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.6,0,1,3,8
5fe8b34e,10.828144885069369,427.7954270839691,True,,,1,42c476c7d07c4a029a499e5abcc2ad76,2021-10-17_17-53-39,1634486019,427.7954270839691,52865,EPNLHOOW0187,192.168.100.70,427.7954270839691,0,1,"33_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.6,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.65578,doomsday_replace_with_random_prob=0.79843,enemy_number=(2, 4, 8),mating_num=1,patience=1,population_size=70,survivor_pool=all,survivor_selection_method=<function selProportional at 0x1257e4160>,k=5,tournsize=10,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.6557775006130807,0.7984269175823414,"(2, 4, 8)",1,1,70,all,<function selProportional at 0x1257e4160>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.6,0,1,5,10
654a52f2,17.870285428722617,420.3492329120636,True,,,1,ab033f521db74c38b5503a6479b84b42,2021-10-17_17-53-36,1634486016,420.3492329120636,52870,EPNLHOOW0187,192.168.100.70,420.3492329120636,0,1,"34_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.2,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.0012452,doomsday_replace_with_random_prob=0.34526,enemy_number=(2, 4, 8),mating_num=2,patience=1,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x1257e4160>,k=3,tournsize=8,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.001245172293111052,0.34526159967415426,"(2, 4, 8)",2,1,30,all,<function selProportional at 0x1257e4160>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.2,0,1,3,8
67ca57e8,6.35116696863305,440.2013969421387,True,,,1,bd652887f0504e718a0b5e38940f97dd,2021-10-17_17-54-21,1634486061,440.2013969421387,52898,EPNLHOOW0187,192.168.100.70,440.2013969421387,0,1,"35_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.6,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.45832,doomsday_replace_with_random_prob=0.61207,enemy_number=(1, 4, 7),mating_num=5,patience=2,population_size=70,survivor_pool=all,survivor_selection_method=<function selProportional at 0x1257e4160>,k=4,tournsize=8,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.4583165197514984,0.6120651774583927,"(1, 4, 7)",5,2,70,all,<function selProportional at 0x1257e4160>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.6,0,1,4,8
76f0eae8,20.203889068982534,366.49517011642456,True,,,1,a910b7ea6b3c4c42a247acf3a11a5f98,2021-10-17_17-56-46,1634486206,366.49517011642456,53046,EPNLHOOW0187,192.168.100.70,366.49517011642456,0,1,"36_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.3,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.14628,doomsday_replace_with_random_prob=0.45917,enemy_number=(5, 8),mating_num=9,patience=1,population_size=30,survivor_pool=offspring,survivor_selection_method=<function selProportional at 0x1257e4160>,k=3,tournsize=8,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.14628257628411498,0.4591661365081817,"(5, 8)",9,1,30,offspring,<function selProportional at 0x1257e4160>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.3,0,1,3,8
f90f9808,-1.8372616735073557,675.5672347545624,True,,,1,48983735b79442adb265e75fb463c663,2021-10-17_18-03-10,1634486590,675.5672347545624,53060,EPNLHOOW0187,192.168.100.70,675.5672347545624,0,1,"37_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.8,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.31776,doomsday_replace_with_random_prob=0.11946,enemy_number=(1, 2),mating_num=6,patience=1,population_size=70,survivor_pool=all,survivor_selection_method=<function selBest at 0x1257e4040>,k=4,tournsize=8,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.31775896069380705,0.11946351369970232,"(1, 2)",6,1,70,all,<function selBest at 0x1257e4040>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.8,0,1,4,8
26012246,11.426911067254547,801.0658378601074,True,,,1,fbd9dba80bbe437998e96976eecb14bc,2021-10-17_18-05-20,1634486720,801.0658378601074,53065,EPNLHOOW0187,192.168.100.70,801.0658378601074,0,1,"38_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.6,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.7519,doomsday_replace_with_random_prob=0.25554,enemy_number=(2, 4, 8),mating_num=6,patience=2,population_size=70,survivor_pool=all,survivor_selection_method=<function selProportional at 0x1257e4160>,k=5,tournsize=10,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.7519006748747117,0.2555422987828023,"(2, 4, 8)",6,2,70,all,<function selProportional at 0x1257e4160>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.6,0,1,5,10
286b849a,-4.969210105968818,603.302405834198,True,,,1,5ead1963a4da4fd48f9f4fe772c937f8,2021-10-17_18-02-23,1634486543,603.302405834198,53070,EPNLHOOW0187,192.168.100.70,603.302405834198,0,1,"39_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.6,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.57039,doomsday_replace_with_random_prob=0.86679,enemy_number=(1, 2),mating_num=5,patience=1,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x1257e4160>,k=3,tournsize=8,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.5703940479941751,0.8667913656807975,"(1, 2)",5,1,30,all,<function selProportional at 0x1257e4160>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.6,0,1,3,8
34fcf856,18.82607034288868,617.7430930137634,True,,,1,dbc9e7bb053b40c5a2763b7439baeb9f,2021-10-17_18-03-56,1634486636,617.7430930137634,53077,EPNLHOOW0187,192.168.100.70,617.7430930137634,0,1,"40_deap_crossover_kwargs=0.0068162,deap_crossover_method=<function cx4ParentsCustomUniform at 0x1258764c0>,indpb=0.6,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.9597,doomsday_replace_with_random_prob=0.98568,enemy_number=(1, 2),mating_num=10,patience=1,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x1257e4160>,k=4,tournsize=8,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_4_parents",0.006816234002117283,<function cx4ParentsCustomUniform at 0x1258764c0>,<function mutGaussian at 0x12586c9d0>,0.9596997280403747,0.9856772795339274,"(1, 2)",10,1,30,all,<function selProportional at 0x1257e4160>,<function selTournament at 0x1257e40d0>,tournament_4_parents,0.6,0,1,4,8
63754b3e,31.39065078335468,508.59964084625244,True,,,1,b4f0639d9d3045839c1b5db00d2cb070,2021-10-17_18-02-10,1634486530,508.59964084625244,53082,EPNLHOOW0187,192.168.100.70,508.59964084625244,0,1,"41_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.6,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.87922,doomsday_replace_with_random_prob=0.98035,enemy_number=(2, 4, 8),mating_num=9,patience=1,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x1257e4160>,k=4,tournsize=8,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.8792238336168734,0.9803516398841067,"(2, 4, 8)",9,1,30,all,<function selProportional at 0x1257e4160>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.6,0,1,4,8
655dabf8,0.707829825207616,496.2233989238739,True,,,1,c25980e1efdc49a695e3d2d3ca75711f,2021-10-17_18-02-40,1634486560,496.2233989238739,53103,EPNLHOOW0187,192.168.100.70,496.2233989238739,0,1,"42_deap_crossover_kwargs=0.19987,deap_crossover_method=<function cx4ParentsCustomUniform at 0x1258764c0>,indpb=0.6,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.96375,doomsday_replace_with_random_prob=0.97116,enemy_number=(5, 8),mating_num=8,patience=2,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x1257e4160>,k=4,tournsize=8,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_4_parents",0.19987246360684496,<function cx4ParentsCustomUniform at 0x1258764c0>,<function mutGaussian at 0x12586c9d0>,0.963754048957659,0.9711586347192753,"(5, 8)",8,2,30,all,<function selProportional at 0x1257e4160>,<function selTournament at 0x1257e40d0>,tournament_4_parents,0.6,0,1,4,8
7ea94acc,5.970366886990412,700.7673583030701,True,,,1,18a5b25a7822472cb36347ce13c15834,2021-10-17_18-07-21,1634486841,700.7673583030701,53119,EPNLHOOW0187,192.168.100.70,700.7673583030701,0,1,"43_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.8,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.26696,doomsday_replace_with_random_prob=0.69177,enemy_number=(5, 8),mating_num=7,patience=1,population_size=70,survivor_pool=offspring,survivor_selection_method=<function selBest at 0x1257e4040>,k=4,tournsize=8,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.26695656515768407,0.6917673645710238,"(5, 8)",7,1,70,offspring,<function selBest at 0x1257e4040>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.8,0,1,4,8
ac43f05e,-3.2921446452389795,450.9557240009308,True,,,1,803a6f68767842ddb1bf403c23fdd729,2021-10-17_18-04-19,1634486659,450.9557240009308,53153,EPNLHOOW0187,192.168.100.70,450.9557240009308,0,1,"44_deap_crossover_kwargs=0.14976,deap_crossover_method=<function cx4ParentsCustomUniform at 0x1258764c0>,indpb=0.3,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.58949,doomsday_replace_with_random_prob=0.23629,enemy_number=(1, 2),mating_num=1,patience=1,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x1257e4160>,k=4,tournsize=5,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_4_parents",0.1497594275000616,<function cx4ParentsCustomUniform at 0x1258764c0>,<function mutGaussian at 0x12586c9d0>,0.5894892946119895,0.23628978786464533,"(1, 2)",1,1,30,all,<function selProportional at 0x1257e4160>,<function selTournament at 0x1257e40d0>,tournament_4_parents,0.3,0,1,4,5
d517316c,6.587701563807409,418.4139370918274,True,,,1,add5076143b541eeb6125647621ec0e8,2021-10-17_18-09-10,1634486950,418.4139370918274,53602,EPNLHOOW0187,192.168.100.70,418.4139370918274,0,1,"45_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.3,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.16971,doomsday_replace_with_random_prob=0.46934,enemy_number=(5, 8),mating_num=10,patience=1,population_size=30,survivor_pool=offspring,survivor_selection_method=<function selProportional at 0x1257e4160>,k=3,tournsize=8,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.16970750350736846,0.46934490076411467,"(5, 8)",10,1,30,offspring,<function selProportional at 0x1257e4160>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.3,0,1,3,8
95bea530,26.83870331287435,644.3661391735077,True,,,1,406989f3ec5d4d7ca9c173bbd991a508,2021-10-17_18-13-10,1634487190,644.3661391735077,53606,EPNLHOOW0187,192.168.100.70,644.3661391735077,0,1,"46_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.2,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.88686,doomsday_replace_with_random_prob=0.96749,enemy_number=(2, 4, 8),mating_num=9,patience=1,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x1257e4160>,k=4,tournsize=8,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.8868580080101132,0.9674885972058358,"(2, 4, 8)",9,1,30,all,<function selProportional at 0x1257e4160>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.2,0,1,4,8
9ddc1f9a,-1.8755372454945785,580.2685098648071,True,,,1,ec1980a415334497ae86373623e90681,2021-10-17_18-12-22,1634487142,580.2685098648071,53610,EPNLHOOW0187,192.168.100.70,580.2685098648071,0,1,"47_deap_crossover_kwargs=0.9795,deap_crossover_method=<function cx4ParentsCustomUniform at 0x1258764c0>,indpb=0.8,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.13725,doomsday_replace_with_random_prob=0.89691,enemy_number=(5, 8),mating_num=7,patience=1,population_size=30,survivor_pool=offspring,survivor_selection_method=<function selBest at 0x1257e4040>,k=4,tournsize=8,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_4_parents",0.9794975004650472,<function cx4ParentsCustomUniform at 0x1258764c0>,<function mutGaussian at 0x12586c9d0>,0.13725418981526488,0.8969113682521659,"(5, 8)",7,1,30,offspring,<function selBest at 0x1257e4040>,<function selTournament at 0x1257e40d0>,tournament_4_parents,0.8,0,1,4,8
a795669a,18.86031187328217,634.3844790458679,True,,,1,2aad08f9616b4630bfb697517a14e8f2,2021-10-17_18-13-46,1634487226,634.3844790458679,53616,EPNLHOOW0187,192.168.100.70,634.3844790458679,0,1,"48_deap_crossover_method=<function cxMultiParentUniform at 0x125876550>,indpb=0.6,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12586c9d0>,doomsday_population_ratio=0.83233,doomsday_replace_with_random_prob=0.07199,enemy_number=(2, 4, 8),mating_num=9,patience=1,population_size=70,survivor_pool=all,survivor_selection_method=<function selBest at 0x1257e4040>,k=5,tournsize=10,tournament_method=<function selTournament at 0x1257e40d0>,type=tournament_multi_parents",,<function cxMultiParentUniform at 0x125876550>,<function mutGaussian at 0x12586c9d0>,0.8323264979044145,0.07199048582529168,"(2, 4, 8)",9,1,70,all,<function selBest at 0x1257e4040>,<function selTournament at 0x1257e40d0>,tournament_multi_parents,0.6,0,1,5,10
