trial_id,mean_accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.type.deap_crossover_kwargs,config.type.deap_crossover_method,config.type.deap_mutation_operator,config.type.doomsday_population_ratio,config.type.doomsday_replace_with_random_prob,config.type.mating_num,config.type.patience,config.type.population_size,config.type.tournament_method,config.type.type,config.type.deap_mutation_kwargs.indpb,config.type.deap_mutation_kwargs.mu,config.type.deap_mutation_kwargs.sigma,config.type.tournament_kwargs.k,config.type.tournament_kwargs.tournsize
dbe12a0c,9.45959126842851,1166.1226599216461,True,,,1,a9ae389b18b144849d66b98d78ff9bac,2021-10-16_00-31-02,1634337062,1166.1226599216461,92709,EPNLHOOW0187,192.168.100.70,1166.1226599216461,0,1,"1_deap_crossover_kwargs=0.044588,deap_crossover_method=<function cxUniform at 0x12a290670>,indpb=0.2,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12a2a4790>,doomsday_population_ratio=0.75871,doomsday_replace_with_random_prob=0.3842,mating_num=5,patience=4,population_size=30,k=2,tournament_method=<function selProportional at 0x12a288ee0>,type=proportional",0.04458785062678383,<function cxUniform at 0x12a290670>,<function mutGaussian at 0x12a2a4790>,0.758713789925345,0.3841991682454958,5,4,30,<function selProportional at 0x12a288ee0>,proportional,0.2,0,1,2,
dbfbdc3a,1.3898737332020807,968.499303817749,True,,,1,7ac4fc44fcd04af4a34332d47c39c451,2021-10-16_00-27-44,1634336864,968.499303817749,92706,EPNLHOOW0187,192.168.100.70,968.499303817749,0,1,"2_deap_crossover_kwargs=0.46247,deap_crossover_method=<function cxUniform at 0x12a290670>,indpb=0.8,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12a2a4790>,doomsday_population_ratio=0.052391,doomsday_replace_with_random_prob=0.3298,mating_num=3,patience=3,population_size=30,k=2,tournament_method=<function selProportional at 0x12a288ee0>,type=proportional",0.4624670564202412,<function cxUniform at 0x12a290670>,<function mutGaussian at 0x12a2a4790>,0.052390564796110706,0.3297995502983664,3,3,30,<function selProportional at 0x12a288ee0>,proportional,0.8,0,1,2,
dc18e7b2,8.749165856267389,1138.9317920207977,True,,,1,d04db1a7d846433f90bfe333f59100ac,2021-10-16_00-30-35,1634337035,1138.9317920207977,92707,EPNLHOOW0187,192.168.100.70,1138.9317920207977,0,1,"3_deap_crossover_kwargs=0.29022,deap_crossover_method=<function cxUniform at 0x12a290670>,indpb=0.3,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12a2a4790>,doomsday_population_ratio=0.91822,doomsday_replace_with_random_prob=0.90729,mating_num=4,patience=6,population_size=30,k=2,tournament_method=<function selProportional at 0x12a288ee0>,type=proportional",0.2902209860410174,<function cxUniform at 0x12a290670>,<function mutGaussian at 0x12a2a4790>,0.9182200151816032,0.9072928141349521,4,6,30,<function selProportional at 0x12a288ee0>,proportional,0.3,0,1,2,
dc2c63a0,8.883322239987347,1335.1838989257812,True,,,1,72472af1375d457ba0003244cf3b924d,2021-10-16_00-33-52,1634337232,1335.1838989257812,92708,EPNLHOOW0187,192.168.100.70,1335.1838989257812,0,1,"4_deap_crossover_kwargs=0.30532,deap_crossover_method=<function cxUniform at 0x12a290670>,indpb=0.2,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12a2a4790>,doomsday_population_ratio=0.35701,doomsday_replace_with_random_prob=0.69676,mating_num=5,patience=3,population_size=30,k=2,tournsize=4,tournament_method=<function selTournament at 0x12a288e50>,type=tournament",0.3053191488861562,<function cxUniform at 0x12a290670>,<function mutGaussian at 0x12a2a4790>,0.3570140596716358,0.6967602550895735,5,3,30,<function selTournament at 0x12a288e50>,tournament,0.2,0,1,2,4.0
dc403b32,6.145162409280961,1398.4438021183014,True,,,1,1b753086d47d415c9497b09f1be672b5,2021-10-16_00-34-55,1634337295,1398.4438021183014,92703,EPNLHOOW0187,192.168.100.70,1398.4438021183014,0,1,"5_deap_crossover_kwargs=0.19102,deap_crossover_method=<function cxUniform at 0x12a290670>,indpb=0.8,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12a2a4790>,doomsday_population_ratio=0.36986,doomsday_replace_with_random_prob=0.60807,mating_num=2,patience=6,population_size=70,k=2,tournsize=10,tournament_method=<function selTournament at 0x12a288e50>,type=tournament",0.19101971579845445,<function cxUniform at 0x12a290670>,<function mutGaussian at 0x12a2a4790>,0.3698554328881838,0.6080718976579638,2,6,70,<function selTournament at 0x12a288e50>,tournament,0.8,0,1,2,10.0
dc542430,5.636398265649045,1812.2017211914062,True,,,1,fa46e32360364ae895b5d2b6a6dd11e5,2021-10-16_00-41-49,1634337709,1812.2017211914062,92705,EPNLHOOW0187,192.168.100.70,1812.2017211914062,0,1,"6_deap_crossover_kwargs=0.9686,deap_crossover_method=<function cxUniform at 0x12a290670>,indpb=0.3,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12a2a4790>,doomsday_population_ratio=0.45634,doomsday_replace_with_random_prob=0.22842,mating_num=5,patience=2,population_size=70,k=2,tournament_method=<function selProportional at 0x12a288ee0>,type=proportional",0.9686009687973588,<function cxUniform at 0x12a290670>,<function mutGaussian at 0x12a2a4790>,0.4563421743140633,0.2284200046831738,5,2,70,<function selProportional at 0x12a288ee0>,proportional,0.3,0,1,2,
dc68d54c,6.852431493256779,1191.2693901062012,True,,,1,b6cf7adacb0c4f93997e245f81a84d3b,2021-10-16_00-31-29,1634337089,1191.2693901062012,92702,EPNLHOOW0187,192.168.100.70,1191.2693901062012,0,1,"7_deap_crossover_kwargs=0.1022,deap_crossover_method=<function cxUniform at 0x12a290670>,indpb=0.8,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12a2a4790>,doomsday_population_ratio=0.094002,doomsday_replace_with_random_prob=0.70994,mating_num=4,patience=1,population_size=30,k=2,tournsize=4,tournament_method=<function selTournament at 0x12a288e50>,type=tournament",0.10220075124081429,<function cxUniform at 0x12a290670>,<function mutGaussian at 0x12a2a4790>,0.09400245882148339,0.7099425657567016,4,1,30,<function selTournament at 0x12a288e50>,tournament,0.8,0,1,2,4.0
dc7e4922,19.1136923836553,1487.7323503494263,True,,,1,fe93705f041b48e49975b51ab1d9beb4,2021-10-16_00-36-25,1634337385,1487.7323503494263,92704,EPNLHOOW0187,192.168.100.70,1487.7323503494263,0,1,"8_deap_crossover_kwargs=0.95529,deap_crossover_method=<function cxUniform at 0x12a290670>,indpb=0.6,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12a2a4790>,doomsday_population_ratio=0.51273,doomsday_replace_with_random_prob=0.75101,mating_num=2,patience=5,population_size=70,k=2,tournsize=10,tournament_method=<function selTournament at 0x12a288e50>,type=tournament",0.9552901737112997,<function cxUniform at 0x12a290670>,<function mutGaussian at 0x12a2a4790>,0.5127308508867229,0.7510066203238783,2,5,70,<function selTournament at 0x12a288e50>,tournament,0.6,0,1,2,10.0
