generation,best_score,fitness_mean,fitness_std
0,4.7964882630096275e+32,4.801465655035515e+30,4.772395805311775e+31
1,4.7964882630096275e+32,9.604052531470601e+30,6.714925709224808e+31
2,4.7964882630096275e+32,2.3490229320458147e+31,1.0236958998585807e+32
3,9.838194911639081e+37,2.951481977728721e+36,1.678269917219448e+37
4,9.838194911639081e+37,3.9353051102731823e+36,1.927884047807364e+37
5,9.838194911639081e+37,4.919124607970496e+36,2.144184247448463e+37
6,9.838194911639081e+37,5.902950303647537e+36,2.336440995285984e+37
7,9.838194911639081e+37,6.886769805336662e+36,2.5101851634896037e+37
8,9.838194911639081e+37,7.870589306707605e+36,2.669034388944006e+37
9,9.838194911639081e+37,9.224511103348321e+36,2.8279262373168408e+37
10,9.838194911639081e+37,1.0208330601662928e+37,2.962074190348459e+37
11,9.838194911639081e+37,1.1192150102113348e+37,3.0872709952267894e+37
12,9.838194911639081e+37,1.281234008434293e+37,3.211340882099581e+37
13,9.838194911639081e+37,1.379616658793142e+37,3.3194622322653794e+37
14,9.905495651462977e+37,1.5777268180785902e+37,3.5206997324680345e+37
15,9.905495651462977e+37,1.6767817748816713e+37,3.6130513197463827e+37
16,9.905495651462977e+37,1.7928751736952813e+37,3.6961540638864056e+37
17,9.905495651462977e+37,1.8919301279738052e+37,3.7785903567750533e+37
18,9.905495651462977e+37,1.990985085644938e+37,3.856722899457432e+37
19,9.905495651462977e+37,2.090041238573174e+37,3.930807702824325e+37
