generation,best_score,fitness_mean,fitness_std
0,92.51240366476762,12.843845556368242,31.635168415761175
1,92.51240366476762,45.32041831518132,32.7056100079456
2,92.51240366476762,58.923893828406975,28.955903474560955
3,92.64317193830047,65.38119554846735,26.98123653084231
4,92.64317193830047,73.38694049347511,21.642535662356625
5,92.64317193830047,69.41360475298485,24.036583827883266
6,92.64317193830047,68.51311267893493,25.87710818873713
7,92.64317193830047,71.5231635192884,22.39672414993939
8,92.7361681949744,70.88118803812871,25.203565268701027
9,92.7361681949744,72.23794472199192,25.288266750362283
10,92.7361681949744,68.29251983892638,26.0730771362361
11,92.7361681949744,71.99281884620653,22.373153868252693
12,92.7361681949744,73.58714536701639,20.146936584366134
13,92.7361681949744,73.65651627335065,21.26929826765264
14,92.7361681949744,74.17115636270456,21.66039936373788
15,92.7361681949744,69.98465511360072,24.32649053055916
16,92.7361681949744,67.08825574230656,26.354085381793375
17,92.7361681949744,69.87611691378915,25.24215938370011
18,92.7361681949744,72.91453625926151,21.805345919841336
19,92.7361681949744,69.62089279846175,23.566691381044368
