generation,best_score,fitness_mean,fitness_std
0,2451835210.146535,44987055.40830368,316174278.16120464
1,3.4937438821130467e+28,6.987487817443222e+26,4.89124143419802e+27
2,3.4937438821130467e+28,1.0481231699586139e+27,5.959880599643164e+27
3,3.4937438821130467e+28,1.397497568773558e+27,6.846311839266554e+27
4,3.4937438821130467e+28,1.7468719569879694e+27,7.614438254717204e+27
5,6.223542622252157e+32,1.8672374738722477e+31,1.0616537719023431e+32
6,6.223542622252157e+32,3.0802181339769616e+31,1.3428556963733796e+32
7,6.223542622252157e+32,3.702572404423622e+31,1.465733011984495e+32
8,3.16545810909907e+36,6.334618790602564e+34,4.4315887009246774e+35
9,3.16545810909907e+36,9.500076950217643e+34,5.3998021062115136e+35
10,3.16545810909907e+36,1.2665535059316716e+35,6.202930328797844e+35
11,3.16545810909907e+36,1.583099316841579e+35,6.898871214973123e+35
12,3.16545810909907e+36,1.8996451277514857e+35,7.517453087106038e+35
13,3.16545810909907e+36,2.2161909494051604e+35,8.076470469485158e+35
14,3.16545810909907e+36,2.5327367603150674e+35,8.587563514297923e+35
15,3.16545810909907e+36,2.8492825712249743e+35,9.05884741448529e+35
16,3.16545810909907e+36,3.1658283821358103e+35,9.49625101526585e+35
17,3.16545810909907e+36,3.482374193045717e+35,9.904264117547785e+35
18,3.16545810909907e+36,3.7989200039568505e+35,1.028638466977261e+36
19,3.16545810909907e+36,4.1154658148667585e+35,1.064540130470057e+36
