generation,best_score,fitness_mean,fitness_std
0,75.1710543823898,5.642710332482024,23.32666322967373
1,75.1710543823898,34.91849856292557,30.141031420089288
2,75.1710543823898,45.33000170308287,26.90393731648971
3,75.1710543823898,50.41614729348953,19.49188738211243
4,75.1710543823898,44.63970756873268,28.421467237657584
5,86.73288973525115,57.633751402054706,15.228159525291922
6,86.73288973525115,57.83235632582869,14.472602189522847
7,86.73288973525115,45.315369764429484,29.708125196969256
8,91.35425332628682,61.74631354496384,10.821746400473728
9,91.35425332628682,57.78925372572881,18.98770708262015
10,91.35425332628682,45.32153602841391,31.26949133586348
11,91.35425332628682,54.00866160254486,24.559252660507767
12,91.35425332628682,48.65791903210908,29.91175746836338
13,91.35425332628682,59.46448047089959,16.118474246815335
14,91.35425332628682,48.75583285223,30.647865465344374
