generation,best_score,fitness_mean,fitness_std
0,7.813051927113358e+36,7.813052273907314e+34,7.773888509454053e+35
1,8.130112422126148e+39,1.6395558188572525e+38,1.1380526359448304e+39
2,8.130112422126148e+39,2.4525671104393462e+38,1.386680085911843e+39
3,8.130112422126148e+39,3.269439786437784e+38,1.592838624904358e+39
4,8.130112422126148e+39,4.08245102849808e+38,1.7715390106124896e+39
5,8.130112422126148e+39,4.8954623889808686e+38,1.930374650182594e+39
6,8.130112422126148e+39,5.70847363125003e+38,2.0739147470578832e+39
7,8.130112422126148e+39,6.608927664267639e+38,2.2042673082740713e+39
8,8.130112422126148e+39,7.421938955805715e+38,2.3250180894711507e+39
9,8.130112422126148e+39,8.234950198113486e+38,2.4370892735628594e+39
10,8.130112422126148e+39,9.054761886800929e+38,2.5413916362041835e+39
11,8.130112422126148e+39,9.867773129179873e+38,2.6392833102017786e+39
12,8.130112422126148e+39,1.0680784519050332e+39,2.7312527450493395e+39
13,8.130112422126148e+39,1.1493795854299274e+39,2.8178798741827945e+39
14,8.130112422126148e+39,1.2341799586418114e+39,2.8982445416013716e+39
15,8.130112422126148e+39,1.3169223470912942e+39,2.9748660922903555e+39
16,8.130112422126148e+39,1.4565172756106264e+39,3.05523033621057e+39
17,8.130112422126148e+39,1.537818399837002e+39,3.122815529380565e+39
18,8.130112422126148e+39,1.6191195287616202e+39,3.186895274866199e+39
19,8.130112422126148e+39,1.765090950546889e+39,3.2451535093576895e+39
