generation,best_score,fitness_mean,fitness_std
0,6.054305359231667e+28,4.0405266536954165e+27,1.3844807185638232e+28
1,8.19019205857815e+37,1.6380384194966876e+36,1.146626888089783e+37
2,8.19019205857815e+37,2.45706255876684e+36,1.3971420165964462e+37
3,8.19019205857815e+37,3.276081785377868e+36,1.6049432138350699e+37
4,1.043515288456708e+39,2.4146395706357537e+37,1.4650512517683829e+38
5,1.043515288456708e+39,3.458155591528863e+37,1.7815767648798737e+38
6,1.043515288456708e+39,4.527117090102371e+37,2.0440713958769934e+38
7,1.043515288456708e+39,5.570633361019602e+37,2.2719551843581377e+38
8,1.043515288456708e+39,6.614148651056964e+37,2.4745816724490954e+38
9,1.043515288456708e+39,7.657663939915023e+37,2.657734009354564e+38
10,1.043515288456708e+39,8.724853938975679e+37,2.824513071341992e+38
11,1.043515288456708e+39,9.768369597245787e+37,2.978895527558063e+38
12,1.043515288456708e+39,1.081188488622486e+38,3.122176263330195e+38
13,1.043515288456708e+39,1.2492924114244736e+38,3.294173935013624e+38
14,1.043515288456708e+39,1.353643940380784e+38,3.415975070646621e+38
15,1.043515288456708e+39,1.4579956160058614e+38,3.5304972088305205e+38
16,1.043515288456708e+39,1.5693825975417715e+38,3.63607947347382e+38
17,1.043515288456708e+39,1.6737341264884691e+38,3.737856860014221e+38
18,1.043515288456708e+39,1.7796065370925692e+38,3.833420905217348e+38
19,1.043515288456708e+39,1.883958065720854e+38,3.924505246176672e+38
