generation,best_score,fitness_mean,fitness_std
0,91.76878821817864,8.396685130656246,28.35504954956812
1,91.85873645484158,50.81097950437359,33.23145959085558
2,92.57611947915372,65.72857409348484,27.774093045903946
3,92.57611947915372,69.01798458013326,24.925740869259663
4,92.71859563501553,70.96926858112005,22.94944895262098
5,92.71859563501553,75.45309197968376,21.268891335803154
6,93.33214184093667,72.07948255523254,23.18981842441372
7,93.33214184093667,71.70883414233849,26.00006156015525
8,93.33214184093667,74.96995606653265,22.832632717649258
9,93.33214184093667,72.86400819245877,26.77628435262756
10,93.33214184093667,68.55478562875327,26.34379984695481
11,93.33214184093667,72.16255307456078,22.210794801173723
12,93.33214184093667,72.59014443936688,24.08270043339138
13,93.33214184093667,71.21774793133439,25.827236761698877
14,93.33214184093667,72.28204528139,25.2570316252602
15,93.33214184093667,74.7335414692975,22.464230145776348
16,93.33214184093667,73.99863889916791,23.536502104782624
17,93.33214184093667,71.97140111637081,24.650221776102907
18,93.33214184093667,72.61427920682209,23.41355783075527
19,93.33214184093667,73.15383305966431,24.98615509214474
