generation,best_score,fitness_mean,fitness_std
0,3.184447847427503e+40,7.194526473473529e+38,4.2344894586579643e+39
1,3.184447847427503e+40,1.3909909745665645e+39,5.31127845009132e+39
2,4.710805481426986e+40,2.8785916658434696e+39,8.533290113355641e+39
3,6.968492776872049e+40,6.797951162675618e+39,1.414049771169938e+40
4,6.968492776872049e+40,1.025316157824855e+40,1.7126257619361994e+40
5,7.797431289917878e+40,1.5522575510227563e+40,1.9986826410463946e+40
6,7.797431289917878e+40,1.9964154762677888e+40,2.1512589361592934e+40
7,7.797431289917878e+40,2.403557957182433e+40,2.1397706853976084e+40
8,7.797431289917878e+40,2.453360863793056e+40,2.4258237709525986e+40
9,7.797431289917878e+40,2.919454132720738e+40,2.3066980604320907e+40
10,7.797431289917878e+40,3.3917583845238575e+40,2.1224760996830897e+40
11,7.797431289917878e+40,3.0025527274608187e+40,2.7213473337042334e+40
12,7.797431289917878e+40,3.815158293509728e+40,2.375744246517387e+40
13,7.797431289917878e+40,4.255872061760688e+40,2.120218900357435e+40
14,7.797431289917878e+40,3.400424706878835e+40,2.9395622551233867e+40
15,7.797431289917878e+40,3.6603302932517186e+40,2.810137214716072e+40
16,7.797431289917878e+40,3.953953725620887e+40,2.652755491139047e+40
17,8.3586042340967e+40,4.373756661467004e+40,2.4443463616574287e+40
18,8.3586042340967e+40,4.632036342745884e+40,2.291024816043663e+40
19,8.3586042340967e+40,4.726351741323163e+40,2.2600742322829177e+40
