generation,best_score,fitness_mean,fitness_std
0,57.16226955283406,-3.0512380456024575,8.880614952478481
1,75.05457939139342,7.049240000312346,19.961315373769658
2,75.05457939139342,26.23785799166706,23.643003464292402
3,75.05457939139342,34.209970546503236,28.08401305926423
4,75.05457939139342,35.51589878043033,24.860933797796385
5,75.05457939139342,33.97047199408814,28.297576769232702
6,75.05457939139342,39.23417127287654,25.742807632656856
7,75.05457939139342,40.20919241273001,27.316581864270514
8,75.05457939139342,41.851345618138225,23.642909352152234
9,75.05457939139342,39.027930778234065,29.279459000882564
10,75.21310261863329,43.10058403431033,25.048783358220913
11,75.21310261863329,45.66234837990143,23.064108893794895
12,75.21310261863329,39.896469397270536,29.547609381993524
13,75.21310261863329,45.591124218953404,24.10998414046096
14,75.21310261863329,44.821776988616435,28.835451870134566
