generation,best_score,fitness_mean,fitness_std
0,66.27968822339258,8.049701123367598,25.103284605582722
1,85.7035364480685,46.15905162998688,29.336506903898947
2,85.7035364480685,53.43358709545408,21.183776054211954
3,85.7035364480685,51.492311894278565,28.42192904682244
4,85.7035364480685,59.17172547581301,18.381929778722927
5,85.7035364480685,47.90677302695358,31.32861518252759
6,85.7035364480685,57.62727938123913,20.495002088819945
7,85.7035364480685,48.94362048365293,30.127586391350356
8,85.7035364480685,63.73474911831719,12.286639412353045
9,90.69679627126204,62.72795549065308,14.876479381615484
10,90.69679627126204,60.378156458500094,15.405246813372042
11,90.69679627126204,50.7813364270245,30.873734971710054
12,90.69679627126204,59.63747754483046,17.055534426373093
13,90.69679627126204,50.45768423490388,28.869747783617175
14,90.69679627126204,57.796321177647854,16.98832174005717
