generation,best_score,fitness_mean,fitness_std
0,78.2368940008419,0.6972741654220906,18.73839910569234
1,78.2368940008419,13.886022607314601,30.25735319259285
2,78.26596727366965,39.17342311738235,31.46503182372709
3,86.94799887202183,53.64582955326514,31.222244140079827
4,86.94799887202183,60.116549391861554,21.852054724010756
5,86.94799887202183,53.642409391023115,26.06733288451721
6,87.01127331974065,54.754091403969525,26.008492868928414
7,87.01127331974065,55.65499164162221,23.90473514683724
8,87.01127331974065,55.92526305938615,26.727657335649518
9,87.01127331974065,54.91868444950528,23.247005303274452
10,87.01127331974065,53.61222955601613,22.796043436349585
11,87.01127331974065,54.63021162011315,24.337579616310673
12,87.01127331974065,55.61690097481607,20.57743067673011
13,87.01127331974065,54.11871990423649,23.617612936063303
14,87.01127331974065,50.38197503240315,25.648745263773776
15,87.14036462754186,55.41022811019563,21.521629388049142
16,87.14036462754186,52.52110080917614,24.456543452432328
17,87.14036462754186,57.879435933978506,21.60244722470447
18,87.14036462754186,45.635519735932164,28.68391133193676
19,87.14036462754186,56.2529966076318,20.990220683693163
