generation,best_score,fitness_mean,fitness_std
0,22.19597895526674,-2.613631760155093,6.907432274009012
1,31.05124010962183,6.309852529648631,9.796182624828147
2,31.38487948315874,0.6525191262361937,11.30980410065132
3,48.10559716573515,10.11500095505809,10.926702785507098
4,48.22544845445559,9.517043977590417,10.995796633894948
5,30.888012211643456,11.653018953542933,9.594142020248043
6,48.22544845445559,-0.3078483849165699,11.523524774022707
7,66.60183729848225,0.02387316747383661,13.641370634859395
8,39.17695410451698,7.478525059658156,9.929135352662922
9,30.937404966973034,1.3602123596190259,11.41267269125037
10,48.84670840550223,1.67581976196647,13.44228988182997
11,48.84670840550223,1.0235055726530915,12.597716906643344
12,75.1335319430667,2.852697317262487,14.602188790619389
13,48.1363688244019,12.583499214840435,11.719721091170058
14,75.21003982910275,2.644797565186948,16.43191571011032
15,75.1335319430667,10.915542494307948,15.069348498524425
16,39.601837298482245,2.0107606133836144,13.688058790789457
17,48.60183729848225,1.7642338638769217,12.858325713559998
18,66.3510257618388,1.7542131864590202,14.699040825230696
19,48.60183729848225,2.1377628320365982,13.26674319326823
