generation,best_score,fitness_mean,fitness_std
0,6.984615200928627e+37,1.3179413173544936e+36,9.242478131305404e+36
1,7.066787144468985e+37,6.428773387641803e+36,1.923374566628414e+37
2,8.329966172850227e+38,7.136241099769918e+37,1.8011916824697703e+38
3,8.329966172850227e+38,9.64748099730245e+37,1.9055368431847714e+38
4,1.8137493458319834e+39,1.9455456598061542e+38,4.15887689290333e+38
5,1.8137493458319834e+39,2.31357712598532e+38,4.645889962630092e+38
6,1.8137493458319834e+39,2.5325593806426082e+38,4.901158006872214e+38
7,2.424883131993142e+39,3.6893299182291155e+38,6.173725825243557e+38
8,2.424883131993142e+39,3.953690556294611e+38,6.4815126360321555e+38
9,2.424883131993142e+39,4.177615551600611e+38,6.785816289995951e+38
10,2.734048096770177e+39,4.69345893944201e+38,7.465805249830527e+38
11,2.734048096770177e+39,5.139924844446451e+38,7.684856625135358e+38
12,2.734048096770177e+39,5.5459447161697866e+38,7.922929758822059e+38
13,5.313420318243221e+39,7.038320206913056e+38,1.0317148956991878e+39
14,5.313420318243221e+39,7.777153128692063e+38,1.1188628965119636e+39
15,6.058399107204715e+39,9.141225043351603e+38,1.3297978219284901e+39
16,6.058399107204715e+39,9.925745843509968e+38,1.4149505306412207e+39
17,6.058399107204715e+39,1.0910716966305246e+39,1.508872094676642e+39
18,6.058399107204715e+39,1.1393746433371442e+39,1.6136623685552978e+39
19,6.058399107204715e+39,1.2719648105358767e+39,1.645977825367084e+39
