generation,best_score,fitness_mean,fitness_std
0,92.64317193830047,10.573280141856513,27.955616579099
1,92.75758228947821,49.340253363943646,32.06596106099031
2,92.75758228947821,63.32536380712278,26.070787632593706
3,92.75758228947821,68.42328889363817,26.766257534656006
4,92.75758228947821,72.06971402503505,21.181915921531292
5,92.75758228947821,60.689688141053885,39.37485821846018
6,92.75758228947821,80.34813293504183,16.703397889415694
7,92.75758228947821,74.05024955217891,20.83740524523923
8,92.75758228947821,68.76880563551997,24.444186956063124
9,92.75758228947821,54.20375714233626,41.840599975968296
10,92.75758228947821,71.83137706019656,24.77073879216728
11,92.75758228947821,68.56764026397776,25.467177157056618
12,92.75758228947821,71.43878448944724,26.461229026168635
13,92.75758228947821,54.36864273671889,44.40893905024618
14,92.75758228947821,78.73616612919166,20.03280315327977
15,92.75758228947821,78.79072994964709,19.839495999485216
16,92.75758228947821,77.12608234003035,22.143275834667374
17,92.75758228947821,56.45811082225992,43.05033626202531
18,92.75758228947821,74.39814951070598,26.232184772982787
19,92.75758228947821,77.7761416452384,20.397540354738783
