generation,best_score,fitness_mean,fitness_std
0,29.06065017192498,-2.097268877986712,8.057648160901037
1,48.52735102862597,7.261558407764892,13.81122406449561
2,48.73176404651467,3.3651479873567958,15.20827800604879
3,48.773101936861636,7.19039690100127,15.483545726053526
4,48.62286838526765,15.767036002278425,13.374633074106375
5,55.963728614746884,3.36430277560135,16.153755326104147
6,48.72350894537331,13.576132663473079,15.14740200553937
7,55.88867139890619,3.8489002604284908,15.729924019793264
8,51.34282745605709,9.26990529857888,16.135192321505016
9,48.926412959806,3.83860081011586,16.397059410627392
10,48.73686862057496,4.228682376655625,16.459851942026447
11,56.06558419049543,4.65970637948762,16.561673211085722
12,55.93686832688316,2.845063325321712,16.46101967315979
13,48.94041577187096,2.400478421013,14.881078138078482
14,63.026955986921934,4.323202332015896,17.608501863491018
15,55.856845206699056,12.626155537312547,16.96690341336369
16,63.1500784559226,15.94986835548344,15.704427743195415
17,63.057971747734044,3.6952595626203415,17.71211001171541
18,63.17318914303655,5.656161286159719,17.949696495929246
19,63.15388424739676,13.6956301984303,14.317337150424843
