generation,best_score,fitness_mean,fitness_std
0,3.8201798964570817e+20,3.820180023632055e+18,3.80103100318391e+19
1,6.786340708489963e+24,1.3574283587373477e+23,9.500854188388594e+23
2,6.786340708489963e+24,2.0360624296001047e+23,1.1576601921660965e+24
3,7.123550184688202e+24,4.88548250348153e+23,1.7812220297118905e+24
4,7.123550184688202e+24,5.5978375491176816e+23,1.89882151139168e+24
5,8.960090466678157e+24,7.390013951714782e+23,2.2312378541251595e+24
6,8.960090466678157e+24,8.286023024178835e+23,2.37503597022967e+24
7,8.960090466678157e+24,9.632827715614437e+23,2.5308846491417316e+24
8,1.768094485032403e+36,1.7680944851376914e+34,1.759231800223682e+35
9,1.768094485032403e+36,3.5361889701700953e+34,2.4753322790438597e+35
10,1.768094485032403e+36,5.304283455212784e+34,3.016143248301306e+35
11,1.768094485032403e+36,7.07237794025868e+34,3.4647434442840674e+35
12,1.768094485032403e+36,8.84097123137797e+34,3.853461179975589e+35
13,1.768094485032403e+36,1.0609065716410372e+35,4.198979178677866e+35
14,1.768094485032403e+36,1.2377806595149125e+35,4.511208980027309e+35
15,1.768094485032403e+36,1.4145901080181528e+35,4.796686393422796e+35
16,1.768094485032403e+36,1.5913995565213932e+35,5.059927972813023e+35
17,1.768094485032403e+36,1.768209005025635e+35,5.3042453432227706e+35
18,1.768094485032403e+36,1.945018453528876e+35,5.532146334831385e+35
19,1.768094485032403e+36,2.121827902032116e+35,5.7455847671682786e+35
