generation,best_score,fitness_mean,fitness_std
0,3.530553613325388e+38,5.253672686082165e+36,3.615663402257526e+37
1,3.530553613325388e+38,1.020318450953309e+37,5.040312996915661e+37
2,3.530553613325388e+38,1.7799809972458743e+37,6.147283430970821e+37
3,2.807118424523475e+39,1.1509438198202313e+38,4.7751398103140275e+38
4,2.807118424523475e+39,1.5635534689144107e+38,5.443752650577972e+38
5,2.807118424523475e+39,1.9775318478397944e+38,6.01342327719972e+38
6,2.807118424523475e+39,2.6162047064945773e+38,6.781794867244464e+38
7,2.807118424523475e+39,2.9971651191734507e+38,7.196682174134339e+38
8,2.92852236149739e+39,4.003176849553279e+38,8.405210872422247e+38
9,2.92852236149739e+39,4.406058451633876e+38,8.804109015900944e+38
10,2.92852236149739e+39,4.7850111377678824e+38,9.102658727620775e+38
11,2.92852236149739e+39,4.818192520785924e+38,9.536159888621662e+38
12,2.92852236149739e+39,5.434706147373815e+38,9.703691780906882e+38
13,4.849038837696794e+39,7.1649006552116e+38,1.1753797553667342e+39
14,4.849038837696794e+39,7.677510391223021e+38,1.2419617613837613e+39
15,4.849038837696794e+39,8.160197225341285e+38,1.304298047509523e+39
16,4.849038837696794e+39,8.519095907651157e+38,1.3753446342478873e+39
17,4.849038837696794e+39,9.158233029267454e+38,1.4196917748399127e+39
18,4.849038837696794e+39,9.83820258248897e+38,1.4591859133001507e+39
19,4.849038837696794e+39,1.0097529411519901e+39,1.5201600957173524e+39
