generation,best_score,fitness_mean,fitness_std
0,93.29250552318656,10.937692829741609,31.9402898629699
1,93.50168263345198,36.73077537609487,41.02616106662479
2,93.50168263345198,54.432873269364705,40.21481770871936
3,93.50168263345198,72.51788191003264,32.97022018628996
4,93.75173296930546,77.46303756784756,26.180182688533847
5,93.93679627126203,74.11792999992461,26.889950980153664
6,93.93679627126203,73.00789697803897,27.914952466607044
7,93.93679627126203,76.95763345685522,26.734610833027418
8,93.93679627126203,79.97691109356164,23.926315843124787
9,93.93679627126203,81.96880749728683,21.21670037015417
10,94.05173296930546,82.29734801985558,22.733285361618925
11,94.16278772623589,78.91855573026615,27.234415128450532
12,94.16278772623589,75.88570919299517,28.514623783406076
13,94.16278772623589,80.08519555676865,21.458823739361364
14,94.16278772623589,79.62349381267582,23.978573334846196
15,94.16278772623589,76.18102195776426,29.165468223136422
16,94.16278772623589,81.74365250366507,17.487464172105355
17,94.16278772623589,78.63053253901623,23.581061167603867
18,94.16278772623589,82.17660146689592,17.364962299644237
19,94.16278772623589,84.82102728383559,18.52532226078649
