generation,best_score,fitness_mean,fitness_std
0,4.969427715741572e+40,7.550949381836882e+38,5.30730489077977e+39
1,4.969427715741572e+40,1.3708995976728258e+39,7.194294943172159e+39
2,6.95446574506183e+40,5.0851565203753116e+39,1.3752848056985009e+40
3,6.95446574506183e+40,8.454795372240567e+39,1.5962515940473122e+40
4,6.95446574506183e+40,1.211580237628367e+40,1.7974463822183361e+40
5,6.95446574506183e+40,1.8559413647964932e+40,2.0212361191305377e+40
6,6.95446574506183e+40,2.5540537399714596e+40,1.9413296123541215e+40
7,6.95446574506183e+40,2.747826933470032e+40,1.9423566299655907e+40
8,6.95446574506183e+40,2.618398868661621e+40,2.3634121497928214e+40
9,6.95446574506183e+40,3.129824409501038e+40,2.219412354958868e+40
10,6.95446574506183e+40,3.4455293355309625e+40,2.1048901792602609e+40
11,6.95446574506183e+40,3.1361037038537497e+40,2.627162883818765e+40
12,6.95446574506183e+40,3.4339288922820646e+40,2.4714008835191255e+40
13,7.343344241904721e+40,3.661473266630024e+40,2.3896984041881782e+40
14,7.343344241904721e+40,3.8137281725701153e+40,2.297423313194416e+40
15,7.343344241904721e+40,4.087484812985895e+40,2.1314776882669492e+40
16,7.343344241904721e+40,3.3862513048496506e+40,2.939587624865365e+40
17,7.343344241904721e+40,3.7664913858852103e+40,2.6949040356793414e+40
18,7.343344241904721e+40,4.110082893640898e+40,2.4411480803514253e+40
19,7.343344241904721e+40,3.5294775906333864e+40,3.016314028255267e+40
