generation,best_score,fitness_mean,fitness_std
0,66.16226955283406,0.23516381825975263,13.60297192046675
1,66.16226955283406,4.366032598479161,15.22611660763335
2,66.22544845445559,15.373446088732761,22.471803823335996
3,66.22544845445559,23.001140087441772,24.75518488492992
4,66.22544845445559,30.72477772220615,26.79475040560033
5,75.15645558296865,37.54701047144372,23.98079574148974
6,75.15645558296865,41.859038788429444,23.638020217374017
7,75.15645558296865,40.49763690133802,30.886390621505537
8,75.15645558296865,45.415606779110185,22.539267836222997
9,75.15645558296865,42.69666897112615,28.7979679197469
10,75.15645558296865,45.004666131443614,23.14317494041464
11,75.25060701409174,42.07048545937972,25.832030104754224
12,75.25060701409174,43.83981581205725,25.09743026587229
13,75.25060701409174,40.39481725506046,31.042716554663308
14,75.25060701409174,50.58846141254879,21.43572065838121
