generation,best_score,fitness_mean,fitness_std
0,6.255071354828172e+40,1.725852378367041e+39,8.20943404925879e+39
1,6.255071354828172e+40,4.1186572674775724e+39,1.2090737466164946e+40
2,6.255071354828172e+40,6.465650092315964e+39,1.455762247949111e+40
3,6.255071354828172e+40,8.347692407834065e+39,1.596058717173417e+40
4,6.255071354828172e+40,1.2129184165987874e+40,1.818584311896737e+40
5,6.255071354828172e+40,1.6307126079740162e+40,1.8806664128006693e+40
6,6.255071354828172e+40,1.9587296681398745e+40,2.0128066858052848e+40
7,6.255071354828172e+40,2.322676435401451e+40,1.8960268551063318e+40
8,6.255071354828172e+40,2.678823567761879e+40,1.8156587754717042e+40
9,6.255071354828172e+40,2.436814785740162e+40,2.2138139257346903e+40
10,6.255071354828172e+40,2.8636193868444277e+40,1.9849279070316618e+40
11,6.255071354828172e+40,3.2932088142175305e+40,1.8008583501264228e+40
12,6.255071354828172e+40,2.808135447907139e+40,2.4026443058966813e+40
13,6.255071354828172e+40,3.1591214529317155e+40,2.1702748589915695e+40
14,6.255071354828172e+40,3.5721850780360176e+40,1.8919959317056692e+40
15,6.255071354828172e+40,2.9854380957622964e+40,2.586535931899673e+40
16,6.255071354828172e+40,3.5328336835507063e+40,2.319852783214526e+40
17,6.255071354828172e+40,3.7547505404863153e+40,2.1395127449260613e+40
18,7.0497323991038345e+40,4.205525219452426e+40,1.8800590470093428e+40
19,7.0497323991038345e+40,4.416058768826243e+40,1.7127380291259485e+40
