generation,best_score,fitness_mean,fitness_std
0,66.37237888630936,4.641576823006733,18.23809361677448
1,66.4316554962389,28.589388858225945,21.606195545788076
2,84.22873816020955,39.91389352736294,18.53772294536851
3,84.22873816020955,50.44567188163991,17.504191448312472
4,87.56755198344948,57.79094176049855,14.486166078949772
5,87.56755198344948,62.79778306882371,12.197544726588292
6,87.56755198344948,67.43839950010181,10.941620457352196
7,87.56755198344948,46.437763615010205,35.66080976174459
8,87.56755198344948,63.880465443080645,17.75293553936864
9,87.56755198344948,70.08453486293439,12.185802995904034
10,87.56755198344948,45.939679132597796,40.093053182308395
11,87.56755198344948,64.87771680113255,21.48860371505455
12,87.56755198344948,69.45821910397281,15.47266432257052
13,87.56755198344948,48.73361186509628,39.85058092938134
14,87.56755198344948,66.4357795823626,20.938344089323262
15,88.9335319430667,74.18728117408975,14.192998455883393
16,88.9335319430667,75.95607510882333,10.87787017591999
17,88.9335319430667,77.56662130175224,6.705770494851784
18,88.9335319430667,52.39702034726915,39.42847845166126
19,88.9335319430667,70.54708154835025,18.913383089322966
