generation,best_score,fitness_mean,fitness_std
0,49.233795977407254,3.1515468512083955,16.219101839980098
1,71.0654962393751,18.88107100208024,19.41776050173575
2,71.0654962393751,23.865367693683062,22.809548621511023
3,78.15061260344665,20.278425952213215,26.577608385775047
4,78.15061260344665,21.96516164371918,30.92177135391835
5,78.32458678008724,29.73348628631955,32.71649979120208
6,78.38140114326265,41.76170852552135,28.99547186051024
7,86.68308084527997,41.85039990014013,21.11910355832004
8,86.68308084527997,39.413607938744846,30.983163451748094
9,86.68308084527997,36.739088721603885,34.722657166400296
10,87.53728706731356,30.514683701335954,36.6487577933076
11,87.53728706731356,45.62018420839357,33.621537322550125
