

MESSAGE: Pygame initialized for simulation.

RUN: run status: enemy: 1; fitness: 66.22544845445559; player life: 0; enemy life: 20.0; time: 322

RUN: run status: enemy: 2; fitness: 20.92006680490441; player life: 0; enemy life: 70.0; time: 437

RUN: run status: enemy: 3; fitness: 3.1651892629373943; player life: 0; enemy life: 90.0; time: 342

RUN: run status: enemy: 4; fitness: 29.92926227199751; player life: 0; enemy life: 60.0; time: 433

RUN: run status: enemy: 5; fitness: 93.33173296930548; player life: 86.20000000000013; enemy life: 0; time: 198

RUN: run status: enemy: 6; fitness: 47.79949082595731; player life: 0; enemy life: 40.0; time: 493

RUN: run status: enemy: 7; fitness: 5.821946169652055; player life: 0; enemy life: 90.0; time: 24

RUN: run status: enemy: 8; fitness: 85.11190155849049; player life: 14.200000000000228; enemy life: 0; time: 549

RUN: run status: enemy: 1; fitness: 66.22544845445559; player life: 0; enemy life: 20.0; time: 322

RUN: run status: enemy: 2; fitness: 3.1111220416671186; player life: 0; enemy life: 90.0; time: 361

RUN: run status: enemy: 3; fitness: 12.203942249234629; player life: 0; enemy life: 80.0; time: 329

RUN: run status: enemy: 4; fitness: 65.2009441379412; player life: 0; enemy life: 20.0; time: 897

RUN: run status: enemy: 5; fitness: 93.39173296930547; player life: 86.80000000000013; enemy life: 0; time: 198

RUN: run status: enemy: 6; fitness: 12.036420656381553; player life: 0; enemy life: 80.0; time: 389

RUN: run status: enemy: 7; fitness: 5.821946169652055; player life: 0; enemy life: 90.0; time: 24

RUN: run status: enemy: 8; fitness: 85.11190155849049; player life: 14.200000000000228; enemy life: 0; time: 549

RUN: run status: enemy: 1; fitness: 66.22544845445559; player life: 0; enemy life: 20.0; time: 322

RUN: run status: enemy: 2; fitness: 3.1111220416671186; player life: 0; enemy life: 90.0; time: 361

RUN: run status: enemy: 3; fitness: 39.44704041507838; player life: 0; enemy life: 50.0; time: 258

RUN: run status: enemy: 4; fitness: 38.847267305295894; player life: 0; enemy life: 50.0; time: 470

RUN: run status: enemy: 5; fitness: 93.34094470078549; player life: 85.00000000000014; enemy life: 0; time: 174

RUN: run status: enemy: 6; fitness: 11.929262271997509; player life: 0; enemy life: 80.0; time: 433

RUN: run status: enemy: 7; fitness: 5.821946169652055; player life: 0; enemy life: 90.0; time: 24

RUN: run status: enemy: 8; fitness: 85.11190155849049; player life: 14.200000000000228; enemy life: 0; time: 549

RUN: run status: enemy: 1; fitness: 22.030186700424; player life: 0; enemy life: 70.0; time: 144

RUN: run status: enemy: 2; fitness: 3.1111220416671186; player life: 0; enemy life: 90.0; time: 361

RUN: run status: enemy: 3; fitness: 3.1651892629373943; player life: 0; enemy life: 90.0; time: 342

RUN: run status: enemy: 4; fitness: 29.92926227199751; player life: 0; enemy life: 60.0; time: 433

RUN: run status: enemy: 5; fitness: 90.74234767677738; player life: 65.20000000000033; enemy life: 0; time: 323

RUN: run status: enemy: 6; fitness: 11.929262271997509; player life: 0; enemy life: 80.0; time: 433

RUN: run status: enemy: 7; fitness: 5.821946169652055; player life: 0; enemy life: 90.0; time: 24

RUN: run status: enemy: 8; fitness: 86.95111060585317; player life: 34.00000000000027; enemy life: 0; time: 632

RUN: run status: enemy: 1; fitness: 66.22544845445559; player life: 0; enemy life: 20.0; time: 322

RUN: run status: enemy: 2; fitness: 20.92006680490441; player life: 0; enemy life: 70.0; time: 437

RUN: run status: enemy: 3; fitness: 39.44704041507838; player life: 0; enemy life: 50.0; time: 258

RUN: run status: enemy: 4; fitness: 38.847267305295894; player life: 0; enemy life: 50.0; time: 470

RUN: run status: enemy: 5; fitness: 93.39173296930547; player life: 86.80000000000013; enemy life: 0; time: 198

RUN: run status: enemy: 6; fitness: 11.929262271997509; player life: 0; enemy life: 80.0; time: 433

RUN: run status: enemy: 7; fitness: 5.821946169652055; player life: 0; enemy life: 90.0; time: 24

RUN: run status: enemy: 8; fitness: 85.11190155849049; player life: 14.200000000000228; enemy life: 0; time: 549
