generation,best_score,fitness_mean,fitness_std
0,55.98730915197932,-0.6033590924921327,10.77684868485927
1,44.80993685459237,5.384660602463931,12.422114735038237
2,48.661803721321185,2.802273375208409,15.396970465720255
3,51.522122097606115,2.8217278556566914,15.739138655189189
4,55.98730915197932,4.194084791464511,16.17369693607619
5,55.796594344057354,3.986549347193654,17.048292188385194
6,53.55784984503417,3.3968422059918644,17.103255897785264
7,69.90517048033072,3.8348882047053006,17.431403034808916
8,55.21865344951338,7.238498527047677,15.446847324469562
9,69.90517048033072,3.4924823459418977,17.38666159471672
10,69.45419440874129,3.9113438982132576,15.724630049004181
11,63.16403129638175,3.8517510732619744,16.997100636559146
12,63.51941853831676,3.392231115866317,17.407445793558438
13,62.761259829810854,3.7993256592000746,18.9958460845801
14,62.6967233202011,3.184999150142985,17.394853647694344
15,62.76383799300784,3.069009911590446,17.368917653196025
16,56.69516142214819,5.677096477688285,17.788402127180134
17,77.17503881351894,4.103893803165389,17.553912697754022
18,69.94165369881148,9.547325141179039,16.165165502470753
19,53.72950388179791,3.7718159390181256,17.07686422739501
